"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"26",27,34,2.01434853103227,0.776984537164096,1.17353116470561,1.19755270405243,1.49430929160639,1.73878781321363,2.08972472934734,3.65067791173984,3.79153379232103
"27",28,35,1.8745803592782,0.657120291102319,1.15694674328168,1.1804952397818,1.43646177595449,1.64677702089262,1.93493550378717,3.23596354153996,3.36280727480148
"28",29,36,1.77543868803221,0.557469722019343,1.16052237971806,1.17647929070668,1.40442861668474,1.58855679256661,1.83286746637023,2.89642240996017,3.01210848712923
"29",30,37,1.70104170859103,0.476362606196062,1.15669834728651,1.17208060720122,1.38556478097286,1.55410774095201,1.75190240185513,2.6312190757529,2.72452442567518
"30",31,38,1.65199318231384,0.413512626403206,1.15954939140865,1.17354332833232,1.37901072308656,1.52926389718736,1.71500045867633,2.44638318272202,2.52728912357802
"31",32,39,1.61270672653004,0.366430106923603,1.15602594956806,1.16940598624348,1.37007869181305,1.51459454045534,1.67822543664771,2.30237511478513,2.36319530429137
"32",33,40,1.55067203704674,0.32250986061151,1.12422897205086,1.14106799668928,1.33595274174771,1.46794205143534,1.61342596317337,2.15077775980384,2.21085124528874
"33",34,41,1.49947776218342,0.290426661710738,1.11331527313088,1.13224410984953,1.30506490539424,1.42858454794554,1.56713843472406,2.04253687819197,2.11526654228975
"34",35,42,1.4697895678424,0.266967132046749,1.11476946434443,1.12968804108223,1.28512081460326,1.4056352756954,1.53287935362786,1.96184366050563,2.0018312605594
"35",36,43,1.44615829981877,0.246432816834821,1.11777168805177,1.12860236392011,1.27748697460159,1.38669154392907,1.50908833336739,1.90037792122937,1.94975837298914
"36",37,44,1.44139197840049,0.234594952673762,1.12368979411468,1.13629774880631,1.28317027636657,1.38505975081923,1.49769869768291,1.87726335736558,1.9130575196105
