state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
India,02 April,2.711198428290766,26.53846153846154,6.341911764705882,6.341911764705882,6.341911764705882,6.341911764705882,6.341911764705882
India,03 April,2.6731078904991947,26.517571884984026,6.311787072243346,6.311787072243346,6.311787072243346,6.311787072243346,6.311787072243346
India,04 April,2.6058631921824107,25.13089005235602,5.966438781852082,5.966438781852082,5.966438781852082,5.966438781852082,5.966438781852082
India,05 April,2.7486606102958304,26.39821029082774,6.0730828615542976,6.0730828615542976,6.0730828615542976,6.0730828615542976,6.0730828615542976
India,06 April,2.805107808247854,25.37878787878788,5.813449023861171,5.813449023861171,5.813449023861171,5.813449023861171,5.813449023861171
India,07 April,3.0093457943925235,25.555555555555554,5.998509687034277,5.998509687034277,5.998509687034277,5.998509687034277,5.998509687034277
India,08 April,3.0600169061707523,24.262734584450403,5.812459858702633,5.812459858702633,5.812459858702633,5.812459858702633,5.812459858702633
India,09 April,3.373959571938169,26.33410672853828,6.406999717753316,6.406999717753316,6.406999717753316,6.406999717753316,6.406999717753316
India,10 April,3.276746940386893,24.057971014492754,6.235912847483095,6.235912847483095,6.235912847483095,6.235912847483095,6.235912847483095
India,11 April,3.430734650419969,22.979397781299525,6.476105404198303,6.476105404198303,6.476105404198303,6.476105404198303,6.476105404198303
India,12 April,3.6043860601454787,23.413258110014105,6.5912249354774675,6.5912249354774675,6.5912249354774675,6.5912249354774675,6.5912249354774675
India,13 April,3.434092213506792,23.057161207450225,6.353982300884955,6.353982300884955,6.353982300884955,6.353982300884955,6.353982300884955
India,14 April,3.4479756203744016,22.487223168654175,6.279733587059944,6.279733587059944,6.279733587059944,6.279733587059944,6.279733587059944
India,15 April,3.4192870422762915,21.8944099378882,6.024782794473722,6.024782794473722,6.024782794473722,6.024782794473722,6.024782794473722
India,16 April,3.3427635497319836,20.26173285198556,5.773434486305773,5.773434486305773,5.773434486305773,5.773434486305773,5.773434486305773
India,17 April,3.392782499651665,19.27186387020182,5.6740067575439825,5.6740067575439825,5.6740067575439825,5.6740067575439825,5.6740067575439825
India,18 April,3.319554848966614,17.46987951807229,5.563252691036982,5.563252691036982,5.563252691036982,5.563252691036982,5.563252691036982
India,19 April,3.2360589425021673,16.403046280023435,5.451713395638629,5.451713395638629,5.451713395638629,5.451713395638629,5.451713395638629
India,20 April,3.197799827437446,15.338851526125193,5.251505490612823,5.251505490612823,5.251505490612823,5.251505490612823,5.251505490612823
India,21 April,3.2169712663711962,13.976633491994809,5.224001293870289,5.224001293870289,5.224001293870289,5.224001293870289,5.224001293870289
India,22 April,3.19094184251158,13.499604117181313,5.0477388794315745,5.0477388794315745,5.0477388794315745,5.0477388794315745,5.0477388794315745
