"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"165",166,173,1.63392148925161,0.150731417543009,1.35796587421089,1.39773367528688,1.53066680707999,1.62616670107557,1.73381639395129,1.89266274982659,1.94771388219038
"166",167,174,1.68140937001631,0.144671660020579,1.40794828841045,1.4516244080168,1.58147325227181,1.67778032516231,1.77497121536659,1.92914220988214,1.97150604240384
"167",168,175,2.0568245457786,0.15609324766787,1.76925385408935,1.81184892624377,1.94808427670549,2.05076523093528,2.16190840706087,2.31913504384998,2.38068029979152
"168",169,176,1.91733048804825,0.142079657809962,1.65086130351434,1.68543119985372,1.81854280691822,1.91362619099514,2.00908361431984,2.15340050074474,2.20295802903262
"169",170,177,1.69920420841646,0.132086739543167,1.45471550161571,1.48539777605737,1.60935604583432,1.69666421530786,1.78850355570843,1.91770657019225,1.9561009430646
"170",171,178,1.44058677389441,0.109682001687098,1.23000906777357,1.26248123100178,1.36708444473252,1.43636078972302,1.51378814141696,1.62574531992271,1.66382153236043
"171",172,179,1.44507454659072,0.0994260950767635,1.26285013715624,1.28685370561685,1.37569385063036,1.44327317492178,1.51108259206111,1.61578470727944,1.6508853119472
"172",173,180,1.3352689766758,0.0876391851249103,1.16972397283002,1.19526696287408,1.27290536465534,1.33496030583737,1.39426211491619,1.4812197489718,1.51342363975638
"173",174,181,1.25761340450836,0.0820371512566238,1.10328415099616,1.13017863750682,1.19924821872877,1.25488502465531,1.31102467432874,1.39913126558226,1.42854475497487
"174",175,182,1.1569927291684,0.0751521031277735,1.01520890376893,1.03878373681477,1.10239260279184,1.15578664907238,1.20684324427494,1.28661286896836,1.30728302895486
"175",176,183,0.716960202962508,0.056240896108352,0.612068931728275,0.628101081973827,0.678973805355904,0.714742674541691,0.753323804069981,0.814549910912733,0.831547216876618
"176",177,184,0.73854910703794,0.0570490447285326,0.633036794962537,0.648493050085226,0.699200731458219,0.735270437420618,0.775122703524236,0.836668552346562,0.858289739418553
"177",178,185,0.734483327924632,0.0591094834906641,0.625380345256829,0.641015140420097,0.692097452596099,0.731955410005392,0.773510916876825,0.833037021406285,0.855018319578
"178",179,186,0.705771400091759,0.0585049389652958,0.595090679334038,0.615132879020473,0.664717350981534,0.703603080975243,0.742888833422985,0.805592550027631,0.826562744858868
"179",180,187,0.668274287950369,0.0588152909582104,0.559694003067798,0.573760117061454,0.626854320021961,0.666254230609887,0.707308750738741,0.769509974285007,0.787485052892939
"180",181,188,1.12457948495459,0.0818513511443679,0.971064346019473,0.995570846335155,1.0694678299767,1.12007602477455,1.17983385089459,1.26551225348012,1.29164070962338
"181",182,189,1.13739207377193,0.078290417278266,0.99070295106242,1.0119117407153,1.0842737963844,1.13710435363012,1.18656891510753,1.27158203533604,1.29775073720607
"182",183,190,1.20038631335655,0.0785033195744834,1.05359400177223,1.07451519301496,1.1472588797549,1.1990548849796,1.25136972115865,1.33047578536489,1.35627897400718
"183",184,191,1.23175059438377,0.0801299141710862,1.08148380046898,1.10173645733169,1.17529108565715,1.22975694199332,1.28748208882273,1.36543315900367,1.38995998864838
"184",185,192,1.0854453259242,0.0746288047649961,0.948294541148503,0.967410886721532,1.03309126505714,1.08358272642522,1.13505763902463,1.21022701334138,1.23677275332002
"185",186,193,1.02682005788871,0.0711449819434501,0.892512550544889,0.912978209393926,0.977898668940317,1.02673659940944,1.07303861681663,1.14695034693861,1.17324524289746
"186",187,194,1.17854375728476,0.0728221393755148,1.04189404188358,1.06177594181617,1.13093581823215,1.17813554392341,1.2250029160174,1.30296948314426,1.32809781832509
"187",188,195,1.04001057878425,0.068711550899602,0.91290084833383,0.933861985663488,0.991979413243125,1.03753384990131,1.08583545766797,1.15731995938355,1.17600697101336
"188",189,196,0.666594238100228,0.0553908473683228,0.567909346421215,0.580838327120901,0.626493829326525,0.663475840500458,0.701570808202927,0.760688470056597,0.779254586444748
"189",190,197,0.59972038614076,0.0521596648968945,0.49831012979174,0.515766348879575,0.563770804080656,0.59862602645928,0.633725351565804,0.686412278850509,0.708192040713093
"190",191,198,1.19391718429299,0.0807898052193755,1.04264451420509,1.06800894936906,1.13822510730996,1.19031668736697,1.24531010220564,1.33418653267469,1.36371556759451
"191",192,199,1.45422957414309,0.0873069399132297,1.2866843199539,1.31653957251171,1.39465845089294,1.45188747274975,1.51140589968929,1.60031199687414,1.63065379199188
"192",193,200,1.49173804649324,0.0874225172654497,1.32486707928281,1.35310530432035,1.42982666542211,1.49153309299595,1.55060843036883,1.63766460159607,1.65983958674499
"193",194,201,1.47384296793564,0.0909812858903597,1.30034429950946,1.32447739069795,1.40923002901856,1.47376476838066,1.53420453209635,1.62723170418084,1.65595871379366
"194",195,202,1.2701196682546,0.0838940183102966,1.11063836030402,1.13037941150598,1.21360446057137,1.26874694376651,1.32662070921711,1.40516677061176,1.43185562746952
"195",196,203,1.27192193243221,0.0786173290782028,1.12472817173112,1.14553979828583,1.21645701696276,1.26995747155294,1.32408776121076,1.40641337124467,1.42908649376535
"196",197,204,1.36418789248846,0.075006505795281,1.2175253195361,1.24335065007706,1.31419011626752,1.36015209579592,1.412942410127,1.49046916669515,1.51266869503518
"197",198,205,1.46214594638282,0.0775975754195716,1.31232398304519,1.33605527538148,1.40937293776694,1.4625729270355,1.51169407870623,1.59430984842241,1.62326097715838
"198",199,206,1.02494174673598,0.0643446894481604,0.90665549468718,0.924047249421209,0.980183531813431,1.02296920027427,1.06696866092284,1.13585003939555,1.15647212106396
"199",200,207,0.824442569646817,0.0525955309701876,0.725663875839783,0.741603845693154,0.786260459565297,0.823399789799098,0.859773273517858,0.912715640933417,0.933043525178562
"200",201,208,0.888469724296326,0.053787472797823,0.78441609781684,0.802389826357265,0.851903427857089,0.887815401349898,0.923566732129086,0.98008108425536,0.998364869690285
"201",202,209,0.934234169472851,0.0584994087121112,0.82242523848947,0.83934654620658,0.89426926323742,0.933180076277402,0.973623160104651,1.03147888038582,1.05317926805091
"202",203,210,0.918638787373361,0.0569595250147878,0.810106444263552,0.826737625439676,0.880141591405909,0.91809129741321,0.955394222414082,1.01411289433634,1.03475477622997
"203",204,211,1.03774609706384,0.0600405268162357,0.926366256754967,0.941227747773301,0.995382466983748,1.03683228333171,1.07726865996959,1.1393188240337,1.16148015088373
"204",205,212,0.967816498651207,0.0583679463536762,0.855452552803674,0.872521477412696,0.926847912244373,0.966746071067034,1.00689467279896,1.06457704940326,1.08347722722428
"205",206,213,0.900129770821996,0.0548768366836395,0.795128087642214,0.810699440617689,0.863051171133006,0.899601745754053,0.937455790874911,0.992111614424767,1.00871718777463
"206",207,214,0.840715016557461,0.0541662823115006,0.739978267098824,0.752799495663232,0.8044610869862,0.83916959525188,0.875787309668547,0.933482705662556,0.952750042851532
"207",208,215,0.866754001036462,0.0543744217452647,0.764101405475828,0.7820962634831,0.828434804441295,0.865112450882689,0.903373068972884,0.957218228076139,0.978066578453943
"208",209,216,0.80014346611966,0.0533730686693355,0.70132978189449,0.714279401881156,0.764194159167073,0.798631535837289,0.835127097531566,0.89159863334961,0.9046928429195
"209",210,217,0.841280368778102,0.0561148699394223,0.735400067528754,0.750443925497173,0.803397138710287,0.839651780488205,0.878440495553824,0.935933235885984,0.955510158698746
"210",211,218,0.957489159771668,0.0608665189506121,0.840846276422184,0.85895081205388,0.916179098194942,0.957259712080483,0.995055848488061,1.06363379061644,1.08706526514481
"211",212,219,1.17339619412202,0.0685054710338858,1.04366907643976,1.06305966995308,1.1278880784105,1.17097995558196,1.21792607428063,1.28779491319254,1.3136036431541
"212",213,220,1.2729142576357,0.0739079563993518,1.13349401526834,1.15434250544194,1.22031512095092,1.27086977477734,1.3224387356961,1.39958632101933,1.42677505875289
"213",214,221,1.17947588527057,0.0697329199321241,1.05060081003435,1.06805831679663,1.13081298906755,1.17632398248558,1.22699032474173,1.29327429576578,1.31755938800063
"214",215,222,1.15675237973591,0.0682364701336362,1.02619070688035,1.04793401449506,1.10983421114133,1.15576793402787,1.2024685796407,1.27012504709235,1.29017883375485
"215",216,223,1.10063474573445,0.0640430618685282,0.981489180248274,1.00026254078718,1.05693715578799,1.09807525569539,1.14225696621718,1.2087201680153,1.22857578456931
"216",217,224,1.11791211390519,0.0633290490404879,0.996874852713003,1.01619998958908,1.07540505902219,1.11629618332165,1.15747687798699,1.22473435811829,1.24573252413076
"217",218,225,1.0468109805059,0.0603342001213926,0.932460926427554,0.950369634655345,1.00539798622006,1.0451445339536,1.08609918642447,1.15116835120227,1.17153302423764
"218",219,226,0.971788543563406,0.0585959880424087,0.857887673299492,0.876457593213325,0.93143050594915,0.97045518394728,1.01117118093235,1.07094960932312,1.0868701743913
"219",220,227,0.710282010826958,0.0488064980841475,0.618715081831467,0.6327231244405,0.677704018594943,0.707280128809386,0.741745389164485,0.793990609676902,0.812518470821409
"220",221,228,0.629186722911431,0.046673580613702,0.542392754297166,0.552867499351056,0.598772051560166,0.627309787913753,0.659177829364555,0.708432409962221,0.724454034028015
"221",222,229,0.741925341246129,0.0559285409582153,0.631259636162034,0.649128377648465,0.70478637064551,0.741585349160494,0.776746497075921,0.837902125365949,0.856160457217808
"222",223,230,0.878426727986891,0.0615509242960249,0.76217028553707,0.780228801385312,0.836459611687515,0.876882263818942,0.918329443941021,0.984681689582698,1.00513200781847
"223",224,231,1.03356496823346,0.0654372667165946,0.911130898294224,0.928756554475932,0.988542784694193,1.03141613576274,1.07600738105012,1.14342343744505,1.16662898158309
"224",225,232,1.15072155458449,0.0674464877312509,1.02230379034989,1.04175433827882,1.10500729805887,1.14890090797236,1.19540987546137,1.26215979780046,1.28456615255658
"225",226,233,1.18678665216541,0.0703618381093193,1.05763893061394,1.0755502929694,1.13618479286268,1.18504805823157,1.23376383635344,1.30477517716304,1.33023655536016
"226",227,234,1.25240671135178,0.0747108537084383,1.10700026068453,1.13231914987016,1.20164511781241,1.2509184520841,1.3041118531685,1.37721352695144,1.4002531437986
"227",228,235,1.2934380748081,0.0737594147259021,1.14987945764538,1.17438867982822,1.24430756651745,1.29213852836059,1.34101080646132,1.41904954705514,1.44951567463494
