state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Ahmedabad,19 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,20 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,21 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,22 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,23 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,24 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,25 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,26 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,27 April,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmedabad,28 April,2.525252525252525,6.493506493506493,0.0,23.24134199134199,0.0,500.0,0.0
Ahmedabad,29 April,6.629834254143646,19.2,600.0,30.151515151515152,0.0,171.42857142857142,0.0
Ahmedabad,30 April,5.5369127516778525,21.153846153846153,194.11764705882354,19.58011634056055,0.0,75.0,1650.0
Ahmedabad,01 May,5.325443786982249,20.361990950226243,101.13636363636363,15.505617977528091,0.0,47.12425393380359,562.5
Ahmedabad,02 May,5.485611510791367,19.0625,69.71656217345873,14.210491241431832,0.0,36.691977490801534,284.20454545454544
Ahmedabad,03 May,5.947136563876652,20.099255583126553,56.05603448275862,13.695105490310711,0.0,31.188021061869243,178.08794466403162
Ahmedabad,04 May,6.356968215158925,20.92555331991952,45.81853469189714,13.50801788214288,0.0,28.203738427282314,127.22071665161097
Ahmedabad,05 May,6.860158311345646,21.311475409836063,40.37422839506173,13.506011751125177,0.0,26.144284012619924,97.22222222222221
Ahmedabad,06 May,7.531194295900178,23.05593451568895,39.03335413632896,14.416962051709758,4562.999999999981,26.661048794648,82.04469193974441
Ahmedabad,07 May,7.652859960552267,23.317307692307693,34.48913414495392,13.924341558882364,2651.333333333311,24.4102569775196,65.19635180666899
Ahmedabad,08 May,7.722419928825623,22.533748701973,30.846534653465348,13.272689636827186,606.3235294117641,22.137317612961628,56.11036715027859
Ahmedabad,09 May,7.762260474179929,21.727272727272727,27.59907244799855,12.754727615454966,314.39880952380906,20.232806950432035,48.297916666666666
Ahmedabad,10 May,7.7106281631437925,21.12561174551387,25.061465433300878,12.15793028389706,197.06521739130417,18.795474022045973,42.30556452915523
Ahmedabad,11 May,7.616167170745119,18.344370860927153,22.668304260243445,11.687048224978614,129.758292747137,17.45431632010082,36.11491737565445
Ahmedabad,12 May,7.580025608194623,18.07081807081807,21.121198791107634,11.330882145923955,99.90420932878268,16.66448765828601,31.42518986318004
Ahmedabad,13 May,7.598274209012463,15.455875182837639,19.787834686398625,11.153748219452646,82.58937109605485,15.869911686948043,28.540538443317242
Ahmedabad,14 May,7.661290322580645,14.779602420051857,18.781456002986786,11.053852823989551,67.49544789591633,15.421063593446267,26.56340843023256
Ahmedabad,15 May,7.633749207020511,14.627228525121556,17.748283542676067,10.811095179236727,55.321706510088966,14.76483357936737,24.579344408137686
Ahmedabad,16 May,7.515030060120241,14.329384791746275,16.674159782490072,10.451393680384745,46.37930878739696,13.993845995826348,22.322600976942063
Ahmedabad,17 May,6.523561965453631,13.922691481746599,15.670024083701328,9.965743736335773,39.693857161935824,13.477747124024814,20.43366210018326
Ahmedabad,18 May,6.731848052572528,14.285714285714285,15.44420391070895,9.796084743476833,35.445184736523295,13.203410797225635,19.520916086574637
Ahmedabad,19 May,6.936327283912642,14.308375634517766,15.088658414185346,9.731391680299135,32.13557700307846,12.949538804608576,18.670854108534225
Ahmedabad,20 May,6.9781194559432285,14.068554396423249,14.410040936239382,9.495719636169074,28.704843540225124,12.447259979516009,17.630890494193896
Ahmedabad,21 May,7.0788912579957355,14.277522935779816,13.965280957749759,9.44202345206047,26.781042588495563,12.164144823958416,17.00829220914108
