"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,9,2.60089005327084,1.99461169954663,0.236214432277343,0.367779613140431,6.50114670596665,2.1105014749959,6.50114670596665,6.50114670596665,7.71183144121414
"2",3,10,2.6057483819248,2.00060581143026,0.23790599570284,0.367988949617431,6.51293385311884,2.1128165167833,6.51293385311884,6.51293385311884,7.71981664718898
"3",4,11,2.59921856098728,2.0008922462932,0.233903224057828,0.366558311986654,6.5216163692254,2.11174713948675,6.5216163692254,6.5216163692254,7.7380748028988
"4",5,12,2.59773534843395,1.99054220089451,0.236196067828908,0.369270790019131,6.49099370493703,2.11294487994293,6.49099370493703,6.49099370493703,7.70929956696758
"5",6,13,2.60400478021067,2.00228550764571,0.233547163610092,0.367338820271376,6.50562785337723,2.11038032498701,6.50562785337723,6.50562785337723,7.72492941209125
"6",7,14,2.60924575840641,2.00478965356596,0.233296595554072,0.367394003891044,6.52293211051464,2.11818719111576,6.52293211051464,6.52293211051464,7.7300779183051
"7",8,15,2.60493611686953,1.99965652897465,0.23681647613627,0.367835472087825,6.53298298656011,2.11829542484903,6.53298298656011,6.53298298656011,7.74892555152236
"8",9,16,2.59779777244561,1.99962192647382,0.232065610405583,0.36340325121226,6.50531160431075,2.10881447229205,6.50531160431075,6.50531160431075,7.71910579445307
"9",10,17,2.60244851914012,2.00191676511313,0.239478104030006,0.370258278300672,6.51453010651676,2.1115497851292,6.51453010651676,6.51453010651676,7.73046246136222
"10",11,18,2.60021965508016,2.00504211369201,0.237747388580613,0.368482109765111,6.51670885167774,2.10578778585348,6.51670885167774,6.51670885167774,7.76830706856089
"11",12,19,2.6063125540339,2.00339482295918,0.236630180181018,0.369022909774404,6.52318058419585,2.11964000266657,6.52318058419585,6.52318058419585,7.76249580976824
"12",13,20,2.60173963621175,2.00199185932581,0.236790356020185,0.36419231725336,6.49532733712858,2.10972075837282,6.49532733712858,6.49532733712858,7.70538006373581
"13",14,21,2.60167221928627,2.00122304316407,0.237020761366716,0.365874000416581,6.51532225986348,2.11238754070464,6.51532225986348,6.51532225986348,7.75664340429251
"14",15,22,2.60507906382877,2.0053455280722,0.23750823717088,0.367435837936365,6.53114177881192,2.11082428406457,6.53114177881192,6.53114177881192,7.76274795900035
"15",16,23,2.5999859342132,1.99792392486703,0.236694228239683,0.367793858323321,6.49140641741527,2.1111039062734,6.49140641741527,6.49140641741527,7.73462952269395
"16",17,24,2.59990796949095,2.00166554324841,0.234694496555962,0.365696147666062,6.52649829613755,2.10737220506223,6.52649829613755,6.52649829613755,7.71066623653475
"17",18,25,2.59478239734079,1.99389602723632,0.236243349171524,0.367892067224675,6.47434892795317,2.10874595033637,6.47434892795317,6.47434892795317,7.71759897746792
"18",19,26,2.59847560949709,1.99874400062235,0.234331781781012,0.366476423177676,6.50614769140352,2.11308898111597,6.50614769140352,6.50614769140352,7.75291002060011
"19",20,27,2.60484777798055,2.00442035809579,0.235792784185525,0.368866425898555,6.53292946778953,2.11206114802965,6.53292946778953,6.53292946778953,7.74414883572101
"20",21,28,2.59846919417817,1.99754309085132,0.236179783210885,0.366959821638779,6.50508187280326,2.11281409383467,6.50508187280326,6.50508187280326,7.73050872139191
"21",22,29,2.59906043548104,1.99883997362281,0.23782415082664,0.370133435442109,6.5055170582165,2.10758998232188,6.5055170582165,6.5055170582165,7.73477819424796
"22",23,30,2.5999772623578,1.99568350329906,0.237667300726613,0.370206478739324,6.50471574862221,2.11003306975133,6.50471574862221,6.50471574862221,7.7240653152554
"23",24,31,2.60140713915061,2.00282040835432,0.235146325752277,0.366201835667172,6.509755687457,2.10974997831698,6.509755687457,6.509755687457,7.73588794855674
"24",25,32,2.5894687088762,1.99083228427915,0.23788300265237,0.363440039837518,6.48616592657845,2.10076965844045,6.48616592657845,6.48616592657845,7.69021585668724
"25",26,33,2.6071486081249,2.00821667469417,0.236209264182252,0.367252939181856,6.53305833725873,2.11271783355171,6.53305833725873,6.53305833725873,7.76990323671811
"26",27,34,2.60124884263539,1.9974669510103,0.238029745879008,0.371043966648424,6.5024629025488,2.11209086284511,6.5024629025488,6.5024629025488,7.74769333456219
"27",28,35,2.60139933398666,1.99906021550419,0.236454481068586,0.368919253016784,6.50279759537088,2.11372326609914,6.50279759537088,6.50279759537088,7.71936027283457
"28",29,36,2.60643562887603,2.00584059061121,0.234157061101876,0.367195810559103,6.53661076418004,2.1135264837696,6.53661076418004,6.53661076418004,7.73099388549459
"29",30,37,2.60328918281475,2.00266857649981,0.236425216331225,0.366589768165562,6.5147794525176,2.11224000855722,6.5147794525176,6.5147794525176,7.75321418896774
"30",31,38,2.59589186595475,2.00418339808717,0.234698848442449,0.364638638636024,6.51636157721808,2.09890866198584,6.51636157721808,6.51636157721808,7.73668916132958
"31",32,39,2.59777339506019,1.99799515329805,0.236311264240112,0.367658485396731,6.51591914143864,2.10907575977228,6.51591914143864,6.51591914143864,7.73887058126985
"32",33,40,2.60484032566604,2.00127689120453,0.235835389921664,0.370576576462922,6.51801762989864,2.1171031259814,6.51801762989864,6.51801762989864,7.71246102732978
"33",34,41,2.59866462060453,1.99565449414578,0.235349818182414,0.368164091743427,6.50966695385166,2.10907924711596,6.50966695385166,6.50966695385166,7.69989037454375
"34",35,42,2.59733847901182,1.99999315326609,0.240694469562555,0.374114018830708,6.51114916227228,2.10559889659809,6.51114916227228,6.51114916227228,7.72385557748899
"35",36,43,2.60065625196684,2.00470060902436,0.236701862261859,0.367268341713115,6.53032062714201,2.11118052446928,6.53032062714201,6.53032062714201,7.73325339240044
"36",37,44,2.60826356009831,1.99956298549234,0.234410983316452,0.365457328085927,6.51883172537276,2.11489738631009,6.51883172537276,6.51883172537276,7.72860771799788
"37",38,45,2.59626652276947,1.99369856097174,0.237911484289396,0.370315153801944,6.49210736557742,2.11206689664558,6.49210736557742,6.49210736557742,7.70071258126725
"38",39,46,2.60355349814949,2.01001415700058,0.235534813396814,0.36653746032354,6.54383977623169,2.10611591945216,6.54383977623169,6.54383977623169,7.79146899268462
"39",40,47,2.59654931682242,1.99737628421662,0.240014287511845,0.365750149379917,6.51277223692354,2.10344047752632,6.51277223692354,6.51277223692354,7.72759804067352
"40",41,48,2.60598757627115,2.00096819312307,0.236061170732292,0.36708670700404,6.51803395636279,2.11524895630217,6.51803395636279,6.51803395636279,7.7283159992066
"41",42,49,2.60000413552216,2.00277196849411,0.236262615363767,0.367182264964698,6.51532828714905,2.10445318430865,6.51532828714905,6.51532828714905,7.74637694121886
"42",43,50,2.59767035886679,1.9981302261643,0.235608376982112,0.365606756213319,6.51111932760633,2.10957571484936,6.51111932760633,6.51111932760633,7.73073444528425
"43",44,51,2.60488114511309,2.00517751852155,0.235969326081515,0.371122117604967,6.54235693766725,2.10760446295778,6.54235693766725,6.54235693766725,7.73656652178826
"44",45,52,2.59687979989655,1.98770057395105,0.236317670178288,0.366220906257407,6.48553946680656,2.11140787185416,6.48553946680656,6.48553946680656,7.68058179061559
"45",46,53,2.60634970674455,2.00607265980318,0.23417970720507,0.365213592001534,6.52234303429392,2.11672763482038,6.52234303429392,6.52234303429392,7.74966844518143
"46",47,54,2.60261850019451,2.0074335062733,0.237050088608229,0.365840038884962,6.52367524238954,2.10310218626336,6.52367524238954,6.52367524238954,7.76532725918244
"47",48,55,2.59988810513293,1.9948690702323,0.241714101987619,0.375265216086562,6.49009730619078,2.10927596888997,6.49009730619078,6.49009730619078,7.7107162288567
"48",49,56,2.60194007858466,2.00509523511467,0.233502326731201,0.364820912462696,6.52226988867042,2.11098891613377,6.52226988867042,6.52226988867042,7.74874101716934
"49",50,57,2.60187001968307,2.0078329700195,0.237438002629396,0.364576569341883,6.52930236858966,2.10467956928853,6.52930236858966,6.52930236858966,7.75424120319069
"50",51,58,2.60258118286035,2.00211163703418,0.235964526994755,0.36695888403416,6.51175432138939,2.11093564061567,6.51175432138939,6.51175432138939,7.72247075850705
"51",52,59,2.61293237440558,2.00824463974387,0.236846506458719,0.370219696314308,6.51847221091422,2.12019914597144,6.51847221091422,6.51847221091422,7.76449642611649
"52",53,60,2.59912690195106,1.99793823731781,0.236372722379052,0.370638645006521,6.52834766662092,2.10497900366347,6.52834766662092,6.52834766662092,7.76044186483503
"53",54,61,2.60039280230846,1.99993218562066,0.237272794956195,0.36723224002446,6.50434875418956,2.11051750436888,6.50434875418956,6.50434875418956,7.75751963715655
"54",55,62,2.60121690196469,1.99972663280552,0.237653758635092,0.366920728718699,6.53448196527122,2.11313152168209,6.53448196527122,6.53448196527122,7.71774472059967
"55",56,63,2.60215582224068,2.00091886705838,0.234326264831332,0.364731470116681,6.52198034973258,2.11274814959865,6.52198034973258,6.52198034973258,7.70573693324941
"56",57,64,2.60130981323295,2.00189070692308,0.239552262191547,0.368811523565287,6.52657774299657,2.10627599754072,6.52657774299657,6.52657774299657,7.73194019331051
"57",58,65,2.58942892420607,1.99588536373849,0.237998913557923,0.364933286324251,6.48237764437134,2.0970787950602,6.48237764437134,6.48237764437134,7.72869403093785
"58",59,66,2.60619874981097,1.99896711909707,0.240499890854394,0.37074190262721,6.53054276254415,2.11564031567584,6.53054276254415,6.53054276254415,7.72160143896479
"59",60,67,2.59790773548251,2.002967878447,0.236317730550063,0.36549182570362,6.51449642913109,2.10417864737241,6.51449642913109,6.51449642913109,7.75442473526653
