state,dates,retail,grocery,parks,transit,workplace,residential,average_mobility
Dadra and Nagar Haveli,05 May,-64,16,-59,-68,-27,20,-35.75
Dadra and Nagar Haveli,06 May,-64,25,-62,-73,-26,19,-34.5
Dadra and Nagar Haveli,07 May,-65,18,-60,-70,-25,20,-35.5
Dadra and Nagar Haveli,08 May,-64,29,-62,-69,-23,20,-31.75
Dadra and Nagar Haveli,09 May,-64,29,-62,-69,-23,20,-31.75
Dadra and Nagar Haveli,10 May,-64,29,-62,-69,-23,20,-31.75
Dadra and Nagar Haveli,11 May,-63,18,-56,-69,-21,20,-33.75
Dadra and Nagar Haveli,12 May,-64,28,-59,-67,-23,18,-31.5
Dadra and Nagar Haveli,13 May,-61,18,-57,-62,-22,17,-31.75
Dadra and Nagar Haveli,14 May,-57,14,-57,-56,-21,16,-30.0
Dadra and Nagar Haveli,15 May,-56,35,-57,-50,-19,17,-22.5
Dadra and Nagar Haveli,16 May,-56,35,-57,-50,-19,17,-22.5
Dadra and Nagar Haveli,17 May,-56,35,-57,-50,-19,17,-22.5
Dadra and Nagar Haveli,18 May,-56,23,-56,-55,-20,17,-27.0
Dadra and Nagar Haveli,19 May,-57,23,-52,-53,-19,16,-26.5
Dadra and Nagar Haveli,20 May,-57,31,-53,-55,-18,16,-24.75
Dadra and Nagar Haveli,21 May,-56,24,-55,-56,-19,17,-26.75
Dadra and Nagar Haveli,22 May,-57,40,-56,-51,-17,16,-21.25
Dadra and Nagar Haveli,23 May,-57,40,-56,-51,-17,16,-21.25
Dadra and Nagar Haveli,24 May,-57,40,-56,-51,-17,16,-21.25
Dadra and Nagar Haveli,25 May,-57,22,-50,-52,-22,18,-27.25
Dadra and Nagar Haveli,26 May,-54,29,-54,-55,-19,14,-24.75
Dadra and Nagar Haveli,27 May,-56,25,-55,-58,-18,14,-26.75
Dadra and Nagar Haveli,28 May,-58,13,-56,-59,-18,15,-30.5
Dadra and Nagar Haveli,29 May,-58,32,-57,-55,-18,16,-24.75
Dadra and Nagar Haveli,30 May,-58,32,-57,-55,-18,16,-24.75
Dadra and Nagar Haveli,31 May,-58,32,-57,-55,-18,16,-24.75
Dadra and Nagar Haveli,01 June,-52,30,-52,-55,-16,14,-23.25
Dadra and Nagar Haveli,02 June,-55,33,-52,-51,-18,12,-22.75
Dadra and Nagar Haveli,03 June,-61,15,-62,-54,-39,23,-34.75
Dadra and Nagar Haveli,04 June,-57,21,-60,-52,-16,13,-26.0
Dadra and Nagar Haveli,05 June,-53,51,-56,-44,-12,12,-14.5
Daman and Diu,15 February,5,-5,4,12,3,0,3.75
Daman and Diu,16 February,9,-12,0,11,7,-1,3.75
Daman and Diu,17 February,5,-4,11,2,-4,1,-0.25
Daman and Diu,18 February,7,-1,12,9,3,0,4.5
Daman and Diu,19 February,1,-7,4,8,2,0,1.0
Daman and Diu,20 February,5,-1,7,7,3,-1,3.5
Daman and Diu,21 February,14,33,48,2,-30,4,4.75
Daman and Diu,22 February,14,33,48,2,-30,4,4.75
Daman and Diu,23 February,14,33,48,2,-30,4,4.75
Daman and Diu,24 February,0,-3,3,-11,2,0,-3.0
Daman and Diu,25 February,8,-2,2,-5,0,-1,0.25
Daman and Diu,26 February,2,-3,9,-13,0,0,-3.5
Daman and Diu,27 February,4,-2,8,-8,0,0,-1.5
Daman and Diu,28 February,7,-4,-3,-11,1,0,-1.75
Daman and Diu,29 February,7,-4,-3,-11,1,0,-1.75
Daman and Diu,01 March,7,-4,-3,-11,1,0,-1.75
Daman and Diu,02 March,-3,1,5,-9,1,1,-2.5
Daman and Diu,03 March,0,-7,-2,,3,1,
Daman and Diu,04 March,2,1,7,,1,1,
Daman and Diu,05 March,3,-1,2,,1,1,
Daman and Diu,06 March,4,0,-2,,2,0,
Daman and Diu,07 March,4,0,-2,,2,0,
Daman and Diu,08 March,4,0,-2,,2,0,
Daman and Diu,09 March,20,44,69,,-8,2,
Daman and Diu,10 March,25,8,174,,-66,18,
Daman and Diu,11 March,5,15,38,,-11,2,
Daman and Diu,12 March,2,3,16,,-3,1,
Daman and Diu,13 March,3,4,0,,-1,1,
Daman and Diu,14 March,3,4,0,,-1,1,
Daman and Diu,15 March,3,4,0,,-1,1,
Daman and Diu,16 March,-4,9,3,,-1,1,
Daman and Diu,17 March,-3,2,-2,,-2,1,
Daman and Diu,18 March,-4,5,-3,,-3,1,
Daman and Diu,19 March,-2,3,-7,,-4,2,
Daman and Diu,20 March,-9,0,-25,,-3,3,
Daman and Diu,21 March,-9,0,-25,,-3,3,
Daman and Diu,22 March,-9,0,-25,,-3,3,
Daman and Diu,23 March,-51,-36,-52,-53,-22,14,-40.5
Daman and Diu,24 March,-62,-51,-58,-58,-54,24,-56.25
Daman and Diu,25 March,-75,-68,-64,-72,-72,33,-71.75
Daman and Diu,26 March,-73,-69,-62,-72,-70,34,-71.0
Daman and Diu,27 March,-74,-70,-69,-75,-69,33,-72.0
Daman and Diu,28 March,-74,-70,-69,-75,-69,33,-72.0
Daman and Diu,29 March,-74,-70,-69,-75,-69,33,-72.0
Daman and Diu,30 March,-75,-68,-64,-73,-67,34,-70.75
Daman and Diu,31 March,-74,-67,-65,-71,-68,33,-70.0
Daman and Diu,01 April,-75,-68,-65,-72,-67,34,-70.5
Daman and Diu,02 April,-75,-68,-66,-76,-69,35,-72.0
Daman and Diu,03 April,-73,-66,-66,-73,-66,33,-69.5
Daman and Diu,04 April,-73,-66,-66,-73,-66,33,-69.5
Daman and Diu,05 April,-73,-66,-66,-73,-66,33,-69.5
Daman and Diu,06 April,-76,-68,-66,-74,-67,34,-71.25
Daman and Diu,07 April,-80,-61,-75,-69,-64,33,-68.5
Daman and Diu,08 April,-82,-64,-74,-69,-65,33,-70.0
Daman and Diu,09 April,-80,-61,-74,-72,-64,35,-69.25
Daman and Diu,10 April,-80,-62,-75,-71,-65,36,-69.5
Daman and Diu,11 April,-80,-62,-75,-71,-65,36,-69.5
Daman and Diu,12 April,-80,-62,-75,-71,-65,36,-69.5
Daman and Diu,13 April,-81,-61,-74,-70,-60,35,-68.0
Daman and Diu,14 April,-81,-63,-75,-70,-66,34,-70.0
Daman and Diu,15 April,-81,-57,-75,-66,-58,33,-65.5
Daman and Diu,16 April,-86,-53,-82,-66,-57,34,-65.5
Daman and Diu,17 April,-87,-53,-83,-68,-56,33,-66.0
Daman and Diu,18 April,-87,-53,-83,-68,-56,33,-66.0
Daman and Diu,19 April,-87,-53,-83,-68,-56,33,-66.0
Daman and Diu,20 April,-87,-57,-83,-67,-51,32,-65.5
Daman and Diu,21 April,-87,-53,-82,-65,-51,31,-64.0
Daman and Diu,22 April,-87,-55,-83,-62,-52,31,-64.0
Daman and Diu,23 April,-86,-52,-81,-66,-51,31,-63.75
Daman and Diu,24 April,-86,-53,-82,-60,-49,31,-62.0
Daman and Diu,25 April,-86,-53,-82,-60,-49,31,-62.0
Daman and Diu,26 April,-86,-53,-82,-60,-49,31,-62.0
Daman and Diu,27 April,-86,-54,-82,-65,-45,32,-62.5
Daman and Diu,28 April,-83,-47,-82,-57,-42,27,-57.25
Daman and Diu,29 April,-83,-43,-81,-54,-41,28,-55.25
Daman and Diu,30 April,-81,-44,-80,-49,-39,28,-53.25
Daman and Diu,01 May,-80,-39,-83,-47,-51,31,-54.25
Daman and Diu,02 May,-80,-39,-83,-47,-51,31,-54.25
Daman and Diu,03 May,-80,-39,-83,-47,-51,31,-54.25
Daman and Diu,04 May,-80,-39,-81,-51,-32,25,-50.5
Daman and Diu,05 May,-77,-35,-81,-45,-31,24,-47.0
Daman and Diu,06 May,-76,-33,-81,-41,-30,23,-45.0
Daman and Diu,07 May,-73,-32,-80,-41,-30,22,-44.0
Daman and Diu,08 May,-74,-32,-84,-43,-28,22,-44.25
Daman and Diu,09 May,-74,-32,-84,-43,-28,22,-44.25
Daman and Diu,10 May,-74,-32,-84,-43,-28,22,-44.25
Daman and Diu,11 May,-76,-31,-83,-42,-26,23,-43.75
Daman and Diu,12 May,-74,-30,-81,-39,-26,22,-42.25
Daman and Diu,13 May,-76,-33,-81,-43,-26,21,-44.5
Daman and Diu,14 May,-75,-31,-78,-42,-26,20,-43.5
Daman and Diu,15 May,-74,-31,-79,-40,-21,19,-41.5
Daman and Diu,16 May,-74,-31,-79,-40,-21,19,-41.5
Daman and Diu,17 May,-74,-31,-79,-40,-21,19,-41.5
Daman and Diu,18 May,-76,-23,-79,-43,-22,20,-41.0
Daman and Diu,19 May,-74,-31,-76,-44,-22,19,-42.75
Daman and Diu,20 May,-74,-30,-76,-35,-24,19,-40.75
Daman and Diu,21 May,-74,-33,-75,-41,-24,21,-43.0
Daman and Diu,22 May,-74,-33,-77,-45,-21,20,-43.25
Daman and Diu,23 May,-74,-33,-77,-45,-21,20,-43.25
Daman and Diu,24 May,-74,-33,-77,-45,-21,20,-43.25
Daman and Diu,25 May,-75,-35,-76,-46,-29,22,-46.25
Daman and Diu,26 May,-74,-37,-76,-42,-21,19,-43.5
Daman and Diu,27 May,-74,-34,-75,-44,-21,18,-43.25
Daman and Diu,28 May,-73,-37,-76,-40,-22,20,-43.0
Daman and Diu,29 May,-74,-39,-77,-43,-20,20,-44.0
Daman and Diu,30 May,-74,-39,-77,-43,-20,20,-44.0
Daman and Diu,31 May,-74,-39,-77,-43,-20,20,-44.0
Daman and Diu,01 June,-73,-24,-75,-40,-19,18,-39.0
Daman and Diu,02 June,-72,-27,-73,-30,-17,16,-36.5
Daman and Diu,03 June,-78,-38,-74,-44,-51,28,-52.75
Daman and Diu,04 June,-71,-21,-75,-33,-15,16,-35.0
Daman and Diu,05 June,-72,-26,-76,-38,-13,14,-37.25
Delhi,15 February,1,2,8,6,4,0,3.25
Delhi,16 February,2,3,9,6,2,0,3.25
Delhi,17 February,0,2,12,2,1,0,1.25
Delhi,18 February,0,3,13,3,3,0,2.25
Delhi,19 February,-1,3,10,2,3,0,1.75
Delhi,20 February,0,2,8,4,4,0,2.5
Delhi,21 February,-7,-5,1,-8,-14,6,-8.5
Delhi,22 February,-7,-5,1,-8,-14,6,-8.5
Delhi,23 February,-7,-5,1,-8,-14,6,-8.5
Delhi,24 February,-1,-2,10,2,2,0,0.25
Delhi,25 February,-5,-7,6,-2,-3,2,-4.25
Delhi,26 February,-8,-7,0,-7,-5,2,-6.75
Delhi,27 February,-5,-6,2,-5,-1,1,-4.25
Delhi,28 February,-4,-4,4,-4,0,1,-3.0
Delhi,29 February,-4,-4,4,-4,0,1,-3.0
Delhi,01 March,-4,-4,4,-4,0,1,-3.0
Delhi,02 March,-3,-1,4,-5,0,2,-2.25
Delhi,03 March,-2,1,8,-2,4,0,0.25
Delhi,04 March,-5,0,1,-3,3,1,-1.25
Delhi,05 March,-8,-5,-5,-4,3,1,-3.5
Delhi,06 March,-15,-14,-18,-5,0,3,-8.5
Delhi,07 March,-15,-14,-18,-5,0,3,-8.5
Delhi,08 March,-15,-14,-18,-5,0,3,-8.5
Delhi,09 March,-2,4,-3,-20,-18,5,-9.0
Delhi,10 March,-51,-56,-34,-60,-79,24,-61.5
Delhi,11 March,-15,-9,-9,-15,-11,2,-12.5
Delhi,12 March,-10,-7,-4,-10,-2,1,-7.25
Delhi,13 March,-11,-5,-2,-12,-2,2,-7.5
Delhi,14 March,-11,-5,-2,-12,-2,2,-7.5
Delhi,15 March,-11,-5,-2,-12,-2,2,-7.5
Delhi,16 March,-10,-4,2,-13,-5,2,-8.0
Delhi,17 March,-12,-2,0,-17,-8,3,-9.75
Delhi,18 March,-15,-1,-3,-20,-10,4,-11.5
Delhi,19 March,-17,0,-9,-24,-12,5,-13.25
Delhi,20 March,-27,-9,-16,-31,-19,8,-21.5
Delhi,21 March,-27,-9,-16,-31,-19,8,-21.5
Delhi,22 March,-27,-9,-16,-31,-19,8,-21.5
Delhi,23 March,-71,-52,-58,-74,-73,28,-67.5
Delhi,24 March,-80,-66,-71,-82,-82,32,-77.5
Delhi,25 March,-86,-76,-78,-87,-85,34,-83.5
Delhi,26 March,-86,-76,-78,-87,-84,35,-83.25
Delhi,27 March,-86,-77,-79,-87,-84,36,-83.5
Delhi,28 March,-86,-77,-79,-87,-84,36,-83.5
Delhi,29 March,-86,-77,-79,-87,-84,36,-83.5
Delhi,30 March,-83,-73,-75,-86,-82,34,-81.0
Delhi,31 March,-84,-74,-76,-86,-83,34,-81.75
Delhi,01 April,-85,-76,-77,-87,-83,34,-82.75
Delhi,02 April,-85,-76,-78,-88,-84,36,-83.25
Delhi,03 April,-84,-73,-76,-87,-82,35,-81.5
Delhi,04 April,-84,-73,-76,-87,-82,35,-81.5
Delhi,05 April,-84,-73,-76,-87,-82,35,-81.5
Delhi,06 April,-84,-73,-76,-87,-84,35,-82.0
Delhi,07 April,-85,-68,-73,-84,-82,33,-79.75
Delhi,08 April,-86,-67,-73,-84,-82,34,-79.75
Delhi,09 April,-86,-67,-75,-85,-83,35,-80.25
Delhi,10 April,-87,-69,-76,-86,-85,37,-81.75
Delhi,11 April,-87,-69,-76,-86,-85,37,-81.75
Delhi,12 April,-87,-69,-76,-86,-85,37,-81.75
Delhi,13 April,-86,-69,-76,-85,-82,35,-80.5
Delhi,14 April,-87,-71,-75,-85,-84,34,-81.75
Delhi,15 April,-87,-68,-76,-84,-81,34,-80.0
Delhi,16 April,-89,-66,-98,-83,-82,35,-80.0
Delhi,17 April,-90,-66,-98,-83,-81,36,-80.0
Delhi,18 April,-90,-66,-98,-83,-81,36,-80.0
Delhi,19 April,-90,-66,-98,-83,-81,36,-80.0
Delhi,20 April,-90,-66,-98,-83,-81,35,-80.0
Delhi,21 April,-90,-68,-98,-84,-82,35,-81.0
Delhi,22 April,-90,-67,-98,-84,-82,35,-80.75
Delhi,23 April,-90,-67,-98,-84,-82,36,-80.75
Delhi,24 April,-90,-66,-98,-84,-81,37,-80.25
Delhi,25 April,-90,-66,-98,-84,-81,37,-80.25
Delhi,26 April,-90,-66,-98,-84,-81,37,-80.25
Delhi,27 April,-89,-65,-98,-83,-80,35,-79.25
Delhi,28 April,-90,-66,-98,-83,-81,34,-80.0
Delhi,29 April,-89,-65,-98,-82,-81,35,-79.25
Delhi,30 April,-89,-66,-96,-82,-81,35,-79.5
Delhi,01 May,-89,-64,-96,-82,-81,36,-79.0
Delhi,02 May,-89,-64,-96,-82,-81,36,-79.0
Delhi,03 May,-89,-64,-96,-82,-81,36,-79.0
Delhi,04 May,-84,-54,-95,-77,-75,32,-72.5
Delhi,05 May,-85,-55,-95,-77,-75,32,-73.0
Delhi,06 May,-84,-52,-95,-76,-73,32,-71.25
Delhi,07 May,-85,-57,-95,-78,-77,33,-74.25
Delhi,08 May,-83,-52,-95,-76,-72,32,-70.75
Delhi,09 May,-83,-52,-95,-76,-72,32,-70.75
Delhi,10 May,-83,-52,-95,-76,-72,32,-70.75
Delhi,11 May,-82,-51,-95,-75,-70,31,-69.5
Delhi,12 May,-83,-53,-95,-75,-71,31,-70.5
Delhi,13 May,-82,-50,-94,-73,-70,30,-68.75
Delhi,14 May,-82,-54,-94,-74,-70,30,-70.0
Delhi,15 May,-81,-48,-94,-73,-68,30,-67.5
Delhi,16 May,-81,-48,-94,-73,-68,30,-67.5
Delhi,17 May,-81,-48,-94,-73,-68,30,-67.5
Delhi,18 May,-79,-46,-93,-71,-63,28,-64.75
Delhi,19 May,-76,-41,-92,-67,-60,27,-61.0
Delhi,20 May,-74,-36,-91,-65,-59,26,-58.5
Delhi,21 May,-73,-37,-92,-65,-58,26,-58.25
Delhi,22 May,-74,-37,-91,-65,-57,26,-58.25
Delhi,23 May,-74,-37,-91,-65,-57,26,-58.25
Delhi,24 May,-74,-37,-91,-65,-57,26,-58.25
Delhi,25 May,-75,-41,-92,-69,-66,28,-62.75
Delhi,26 May,-73,-37,-91,-63,-55,24,-57.0
Delhi,27 May,-73,-35,-91,-63,-55,24,-56.5
Delhi,28 May,-73,-37,-91,-63,-55,25,-57.0
Delhi,29 May,-73,-37,-91,-64,-54,26,-57.0
Delhi,30 May,-73,-37,-91,-64,-54,26,-57.0
Delhi,31 May,-73,-37,-91,-64,-54,26,-57.0
Delhi,01 June,-68,-27,-90,-59,-49,22,-50.75
Delhi,02 June,-69,-28,-90,-59,-50,22,-51.5
Delhi,03 June,-69,-27,-90,-58,-49,22,-50.75
Delhi,04 June,-69,-30,-90,-59,-50,23,-52.0
Delhi,05 June,-67,-28,-88,-59,-49,23,-50.75
Goa,15 February,-2,-7,-3,0,3,0,-1.5
Goa,16 February,0,-7,-3,1,-1,1,-1.75
Goa,17 February,1,-4,-2,1,2,1,0.0
Goa,18 February,4,-1,1,2,2,1,1.75
Goa,19 February,2,-5,4,5,1,0,0.75
Goa,20 February,5,-3,9,6,1,0,2.25
Goa,21 February,8,-7,27,1,-17,4,-3.75
Goa,22 February,8,-7,27,1,-17,4,-3.75
Goa,23 February,8,-7,27,1,-17,4,-3.75
Goa,24 February,1,-4,2,2,2,1,0.25
Goa,25 February,2,-7,-3,2,1,1,-0.5
Goa,26 February,-5,-11,-8,-3,0,1,-4.75
Goa,27 February,-5,-11,-8,-1,1,2,-4.0
Goa,28 February,-5,-13,-11,-6,4,2,-5.0
Goa,29 February,-5,-13,-11,-6,4,2,-5.0
Goa,01 March,-5,-13,-11,-6,4,2,-5.0
Goa,02 March,-3,-6,-7,-2,3,1,-2.0
Goa,03 March,-2,-6,-7,-2,3,1,-1.75
Goa,04 March,-4,-4,-9,0,3,1,-1.25
Goa,05 March,-5,-7,-9,-3,3,1,-3.0
Goa,06 March,-4,-7,-14,-7,5,2,-3.25
Goa,07 March,-4,-7,-14,-7,5,2,-3.25
Goa,08 March,-4,-7,-14,-7,5,2,-3.25
Goa,09 March,8,4,13,0,-1,1,2.75
Goa,10 March,-4,-20,20,-12,-49,12,-21.25
Goa,11 March,-4,-4,-6,-2,1,1,-2.25
Goa,12 March,-8,-7,-13,-5,0,1,-5.0
Goa,13 March,-11,-11,-19,-11,2,2,-7.75
Goa,14 March,-11,-11,-19,-11,2,2,-7.75
Goa,15 March,-11,-11,-19,-11,2,2,-7.75
Goa,16 March,-15,-8,-27,-14,-8,4,-11.25
Goa,17 March,-18,-10,-30,-19,-11,4,-14.5
Goa,18 March,-23,-8,-34,-21,-11,5,-15.75
Goa,19 March,-25,-9,-40,-24,-13,6,-17.75
Goa,20 March,-31,-9,-50,-31,-13,7,-21.0
Goa,21 March,-31,-9,-50,-31,-13,7,-21.0
Goa,22 March,-31,-9,-50,-31,-13,7,-21.0
Goa,23 March,-76,-72,-72,-67,-68,30,-70.75
Goa,24 March,-71,-47,-70,-63,-67,27,-62.0
Goa,25 March,-83,-81,-76,-74,-76,36,-78.5
Goa,26 March,-81,-78,-75,-73,-73,35,-76.25
Goa,27 March,-79,-70,-77,-72,-72,34,-73.25
Goa,28 March,-79,-70,-77,-72,-72,34,-73.25
Goa,29 March,-79,-70,-77,-72,-72,34,-73.25
Goa,30 March,-78,-73,-76,-72,-70,34,-73.25
Goa,31 March,-76,-70,-74,-71,-69,32,-71.5
Goa,01 April,-77,-70,-73,-70,-69,32,-71.5
Goa,02 April,-77,-71,-74,-71,-68,32,-71.75
Goa,03 April,-79,-71,-76,-73,-66,33,-72.25
Goa,04 April,-79,-71,-76,-73,-66,33,-72.25
Goa,05 April,-79,-71,-76,-73,-66,33,-72.25
Goa,06 April,-78,-69,-73,-71,-65,32,-70.75
Goa,07 April,-78,-62,-72,-64,-65,31,-67.25
Goa,08 April,-79,-62,-72,-64,-65,31,-67.5
Goa,09 April,-78,-60,-73,-64,-65,32,-66.75
Goa,10 April,-82,-68,-76,-68,-70,34,-72.0
Goa,11 April,-82,-68,-76,-68,-70,34,-72.0
Goa,12 April,-82,-68,-76,-68,-70,34,-72.0
Goa,13 April,-78,-59,-73,-63,-62,31,-65.5
Goa,14 April,-78,-61,-71,-63,-66,31,-67.0
Goa,15 April,-77,-57,-70,-60,-59,29,-63.25
Goa,16 April,-81,-54,-76,-58,-60,30,-63.25
Goa,17 April,-82,-55,-77,-60,-58,31,-63.75
Goa,18 April,-82,-55,-77,-60,-58,31,-63.75
Goa,19 April,-82,-55,-77,-60,-58,31,-63.75
Goa,20 April,-81,-55,-77,-56,-51,27,-60.75
Goa,21 April,-79,-51,-75,-54,-50,25,-58.5
Goa,22 April,-80,-53,-75,-54,-50,25,-59.25
Goa,23 April,-79,-53,-75,-55,-50,26,-59.25
Goa,24 April,-80,-53,-77,-56,-48,26,-59.25
Goa,25 April,-80,-53,-77,-56,-48,26,-59.25
Goa,26 April,-80,-53,-77,-56,-48,26,-59.25
Goa,27 April,-78,-49,-76,-54,-45,25,-56.5
Goa,28 April,-76,-47,-74,-52,-45,22,-55.0
Goa,29 April,-76,-45,-73,-50,-44,23,-53.75
Goa,30 April,-75,-45,-74,-50,-43,23,-53.25
Goa,01 May,-77,-49,-76,-55,-60,28,-60.25
Goa,02 May,-77,-49,-76,-55,-60,28,-60.25
Goa,03 May,-77,-49,-76,-55,-60,28,-60.25
Goa,04 May,-72,-35,-76,-45,-35,19,-46.75
Goa,05 May,-70,-31,-74,-43,-35,18,-44.75
Goa,06 May,-70,-27,-73,-39,-34,18,-42.5
Goa,07 May,-69,-26,-71,-41,-35,18,-42.75
Goa,08 May,-70,-29,-73,-43,-32,19,-43.5
Goa,09 May,-70,-29,-73,-43,-32,19,-43.5
Goa,10 May,-70,-29,-73,-43,-32,19,-43.5
Goa,11 May,-69,-25,-72,-40,-31,17,-41.25
Goa,12 May,-68,-25,-70,-40,-31,17,-41.0
Goa,13 May,-69,-24,-70,-36,-31,15,-40.0
Goa,14 May,-68,-25,-72,-39,-32,16,-41.0
Goa,15 May,-68,-24,-72,-39,-29,16,-40.0
Goa,16 May,-68,-24,-72,-39,-29,16,-40.0
Goa,17 May,-68,-24,-72,-39,-29,16,-40.0
Goa,18 May,-68,-26,-73,-39,-29,17,-40.5
Goa,19 May,-67,-26,-71,-39,-30,17,-40.5
Goa,20 May,-66,-26,-70,-38,-30,17,-40.0
Goa,21 May,-67,-27,-71,-38,-31,17,-40.75
Goa,22 May,-67,-28,-73,-42,-28,17,-41.25
Goa,23 May,-67,-28,-73,-42,-28,17,-41.25
Goa,24 May,-67,-28,-73,-42,-28,17,-41.25
Goa,25 May,-68,-34,-70,-43,-44,20,-47.25
Goa,26 May,-63,-25,-70,-39,-29,15,-39.0
Goa,27 May,-65,-24,-69,-35,-29,15,-38.25
Goa,28 May,-65,-24,-70,-36,-29,15,-38.5
Goa,29 May,-65,-26,-72,-39,-27,15,-39.25
Goa,30 May,-65,-26,-72,-39,-27,15,-39.25
Goa,31 May,-65,-26,-72,-39,-27,15,-39.25
Goa,01 June,-65,-22,-74,-37,-27,14,-37.75
Goa,02 June,-68,-31,-76,-44,-29,16,-43.0
Goa,03 June,-70,-28,-75,-42,-33,16,-43.25
Goa,04 June,-64,-17,-73,-37,-29,14,-36.75
Goa,05 June,-66,-26,-75,-42,-27,16,-40.25
Gujarat,15 February,0,1,4,2,2,0,1.25
Gujarat,16 February,1,-2,1,2,-2,0,-0.25
Gujarat,17 February,-1,1,2,0,3,0,0.75
Gujarat,18 February,0,2,1,0,3,0,1.25
Gujarat,19 February,-1,2,2,1,3,0,1.25
Gujarat,20 February,1,4,5,4,2,0,2.75
Gujarat,21 February,-3,0,14,-5,-20,5,-7.0
Gujarat,22 February,-3,0,14,-5,-20,5,-7.0
Gujarat,23 February,-3,0,14,-5,-20,5,-7.0
Gujarat,24 February,-3,-2,0,-1,1,1,-1.25
Gujarat,25 February,-1,-2,2,1,-1,0,-0.75
Gujarat,26 February,-2,-3,1,1,0,-1,-1.0
Gujarat,27 February,-2,-3,2,-1,0,0,-1.5
Gujarat,28 February,-3,-2,2,-2,3,1,-1.0
Gujarat,29 February,-3,-2,2,-2,3,1,-1.0
Gujarat,01 March,-3,-2,2,-2,3,1,-1.0
Gujarat,02 March,-4,1,2,-2,5,1,0.0
Gujarat,03 March,-3,2,1,-2,4,1,0.25
Gujarat,04 March,-2,3,3,0,4,1,1.25
Gujarat,05 March,-4,1,0,-2,3,2,-0.5
Gujarat,06 March,-3,3,0,-1,5,1,1.0
Gujarat,07 March,-3,3,0,-1,5,1,1.0
Gujarat,08 March,-3,3,0,-1,5,1,1.0
Gujarat,09 March,0,7,9,-3,-11,3,-1.75
Gujarat,10 March,-11,-31,16,-17,-70,14,-32.25
Gujarat,11 March,-3,1,2,3,-5,0,-1.0
Gujarat,12 March,-4,-1,1,-3,-2,1,-2.5
Gujarat,13 March,-6,0,0,-4,2,1,-2.0
Gujarat,14 March,-6,0,0,-4,2,1,-2.0
Gujarat,15 March,-6,0,0,-4,2,1,-2.0
Gujarat,16 March,-7,3,0,-5,-1,3,-2.5
Gujarat,17 March,-9,0,-2,-7,-3,2,-4.75
Gujarat,18 March,-9,-1,-1,-8,-4,2,-5.5
Gujarat,19 March,-11,3,-3,-11,-5,3,-6.0
Gujarat,20 March,-18,9,-13,-15,-5,4,-7.25
Gujarat,21 March,-18,9,-13,-15,-5,4,-7.25
Gujarat,22 March,-18,9,-13,-15,-5,4,-7.25
Gujarat,23 March,-62,-41,-44,-53,-52,24,-52.0
Gujarat,24 March,-74,-58,-54,-65,-71,31,-67.0
Gujarat,25 March,-78,-64,-58,-69,-76,33,-71.75
Gujarat,26 March,-78,-64,-58,-69,-75,34,-71.5
Gujarat,27 March,-78,-66,-57,-70,-74,34,-72.0
Gujarat,28 March,-78,-66,-57,-70,-74,34,-72.0
Gujarat,29 March,-78,-66,-57,-70,-74,34,-72.0
Gujarat,30 March,-79,-68,-59,-72,-74,35,-73.25
Gujarat,31 March,-79,-67,-59,-71,-73,33,-72.5
Gujarat,01 April,-79,-67,-58,-70,-73,33,-72.25
Gujarat,02 April,-79,-69,-59,-71,-75,35,-73.5
Gujarat,03 April,-78,-66,-57,-70,-71,33,-71.25
Gujarat,04 April,-78,-66,-57,-70,-71,33,-71.25
Gujarat,05 April,-78,-66,-57,-70,-71,33,-71.25
Gujarat,06 April,-80,-68,-58,-72,-74,35,-73.5
Gujarat,07 April,-81,-59,-61,-64,-72,33,-69.0
Gujarat,08 April,-82,-61,-61,-65,-73,33,-70.25
Gujarat,09 April,-82,-60,-62,-66,-73,36,-70.25
Gujarat,10 April,-82,-61,-62,-67,-74,36,-71.0
Gujarat,11 April,-82,-61,-62,-67,-74,36,-71.0
Gujarat,12 April,-82,-61,-62,-67,-74,36,-71.0
Gujarat,13 April,-82,-62,-62,-67,-72,37,-70.75
Gujarat,14 April,-82,-63,-62,-66,-74,35,-71.25
Gujarat,15 April,-82,-59,-61,-63,-70,34,-68.5
Gujarat,16 April,-88,-53,-67,-62,-71,35,-68.5
Gujarat,17 April,-88,-53,-67,-62,-70,35,-68.25
Gujarat,18 April,-88,-53,-67,-62,-70,35,-68.25
Gujarat,19 April,-88,-53,-67,-62,-70,35,-68.25
Gujarat,20 April,-89,-57,-69,-65,-69,36,-70.0
Gujarat,21 April,-88,-57,-69,-63,-69,34,-69.25
Gujarat,22 April,-89,-58,-70,-64,-69,34,-70.0
Gujarat,23 April,-89,-58,-70,-64,-69,36,-70.0
Gujarat,24 April,-88,-56,-69,-64,-68,35,-69.0
Gujarat,25 April,-88,-56,-69,-64,-68,35,-69.0
Gujarat,26 April,-88,-56,-69,-64,-68,35,-69.0
Gujarat,27 April,-87,-55,-69,-63,-65,35,-67.5
Gujarat,28 April,-87,-54,-69,-61,-65,32,-66.75
Gujarat,29 April,-87,-54,-68,-60,-65,33,-66.5
Gujarat,30 April,-87,-54,-68,-61,-64,34,-66.5
Gujarat,01 May,-87,-53,-69,-62,-64,33,-66.5
Gujarat,02 May,-87,-53,-69,-62,-64,33,-66.5
Gujarat,03 May,-87,-53,-69,-62,-64,33,-66.5
