state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Anantapur,08 October,0.8557559177273257,0.8777633289986996,0.9348860095128753,0.9348860095128753,0.9348860095128753,0.9348860095128753,0.9348860095128753
Anantapur,09 October,0.8566874750962943,0.8789711268205433,0.9334973587090237,0.9334973587090237,0.9334973587090237,0.9334973587090237,0.9334973587090237
Anantapur,10 October,0.855025337140782,0.8793820558526442,0.9307674339209028,0.9307674339209028,0.9307674339209028,0.9307674339209028,0.9307674339209028
Anantapur,11 October,0.853942917200381,0.8790317127594834,0.9276768830056731,0.9276768830056731,0.9276768830056731,0.9276768830056731,0.9276768830056731
Anantapur,12 October,0.855931787309952,0.8809162876873842,0.9271077075799475,0.9271077075799475,0.9271077075799475,0.9271077075799475,0.9271077075799475
Anantapur,13 October,0.8585372223219678,0.8829799734770274,0.9265130698231523,0.9265130698231523,0.9265130698231523,0.9265130698231523,0.9265130698231523
Anantapur,14 October,0.857741605341391,0.8841111166926208,0.9239815203695927,0.9239815203695927,0.9239815203695927,0.9239815203695927,0.9239815203695927
Anantapur,15 October,0.8561394422955542,0.8827995928107738,0.9204482182628062,0.9204482182628062,0.9204482182628062,0.9204482182628062,0.9204482182628062
Anantapur,16 October,0.8529231562993776,0.8798336798336798,0.9154783331025889,0.9154783331025889,0.9154783331025889,0.9154783331025889,0.9154783331025889
Anantapur,17 October,0.8534919231696535,0.8801153597533689,0.9143506560595103,0.9143506560595103,0.9143506560595103,0.9143506560595103,0.9143506560595103
Anantapur,18 October,0.853947705716483,0.8796976348842199,0.9131090248749401,0.9131090248749401,0.9131090248749401,0.9131090248749401,0.9131090248749401
Anantapur,19 October,0.8509755085097551,0.8767456779563436,0.9087344210867303,0.9087344210867303,0.9087344210867303,0.9087344210867303,0.9087344210867303
Anantapur,20 October,0.8524945424414806,0.8762878155045617,0.9075795616475538,0.9075795616475538,0.9075795616475538,0.9075795616475538,0.9075795616475538
Anantapur,21 October,0.8531827841035237,0.8778227385458817,0.9081241665682022,0.9081241665682022,0.9081241665682022,0.9081241665682022,0.9081241665682022
Anantapur,22 October,0.8521200240301008,0.8762517882689556,0.9057757910834019,0.9057757910834019,0.9057757910834019,0.9057757910834019,0.9057757910834019
Anantapur,23 October,0.8532315553733085,0.8765676139861952,0.905242374044141,0.905242374044141,0.905242374044141,0.905242374044141,0.905242374044141
