dates,state,rt_point,rt_sd,rt_l95,rt_u95,rt_l50,rt_u50,cases_mean,cases_sd,cases_dates
13 June,up,1.1593495941698397,0.019616549720486116,1.1209019413796757,1.1977972469600038,1.1461184275488692,1.1725807607908103,393.5,19.72941965694886,06-07-2020
14 June,up,1.174757543008279,0.019833686713574005,1.1358843103971425,1.2136307756194156,1.1613799196568406,1.1881351663597175,408.6,16.29232948353304,06-08-2020
15 June,up,1.1661550722286431,0.019788224063847334,1.127370944592465,1.2049391998648213,1.1528081129798187,1.1795020314774676,469.9,22.12894032709203,06-09-2020
16 June,up,1.1398658509689568,0.019102984679451852,1.1024247651166184,1.1773069368212952,1.1269810788325132,1.1527506231054003,510.4,15.913516267626084,06-10-2020
17 June,up,1.1222098054323577,0.01819223316530786,1.086553756117681,1.1578658547470344,1.1099393260846893,1.1344802847800262,503.9,24.439517180173592,06-11-2020
18 June,up,1.1094595849127298,0.017471513983260575,1.0752161163660985,1.143703053459361,1.0976752234461604,1.1212439463792991,514.6,15.16047492659778,06-12-2020
19 June,up,1.106485459073633,0.016957587818739746,1.073249265252416,1.1397216528948502,1.0950477356657713,1.1179231824814948,524.2,26.486977932561505,06-13-2020
20 June,up,1.0956715435867488,0.016537404557617524,1.0632588921500008,1.1280841950234968,1.0845172295866814,1.1068258575868162,563.5,23.766573164846463,06-14-2020
21 June,up,1.0836772927180314,0.016084563937053216,1.0521521907839646,1.1152023946520981,1.0728284151881284,1.0945261702479343,613.5,13.46291201783626,06-15-2020
22 June,up,1.0677144965690588,0.015626358544268172,1.037087458876635,1.0983415342614826,1.0571746739945354,1.0782543191435823,648.0,20.42547429069886,06-16-2020
23 June,up,1.0513910708242542,0.015198046842017034,1.0216035069357745,1.081178634712734,1.0411401402097822,1.0616420014387262,650.7,21.28872941253188,06-17-2020
24 June,up,1.0474990982842471,0.014940113756363126,1.0182170729263256,1.0767811236421687,1.0374221409567177,1.0575760556117766,608.3,18.889415025352164,06-18-2020
25 June,up,1.0583269370631272,0.014888289193291169,1.0291464857758443,1.08750738835041,1.0482849348851442,1.0683689392411102,591.9,16.84309947723399,06-19-2020
26 June,up,1.067723361845264,0.014890398627736685,1.038538776150845,1.0969079475396828,1.0576799368748417,1.0777667868156862,596.9,28.94978410973042,06-20-2020
27 June,up,1.067538930957259,0.014830226320888052,1.0384722805773712,1.0966055813371467,1.0575360916060832,1.0775417703084347,633.9,14.98966310495336,06-21-2020
28 June,up,1.086917020411644,0.014868582321316463,1.0577751938051567,1.1160588470181314,1.0768883103217393,1.0969457305015489,640.1,15.042938542718307,06-22-2020
29 June,up,1.112168567164721,0.01511586047231215,1.082542085273408,1.141795049056034,1.1019730704347512,1.1223640638946908,670.1,20.43257203584512,06-23-2020
30 June,up,1.136362362187525,0.015486671816119894,1.1060091048948026,1.1667156194802473,1.1259167569142703,1.1468079674607796,667.8,28.558011135231393,06-24-2020
01 July,up,1.170793953301041,0.016078634397773028,1.1392804730267818,1.2023074335753001,1.159949075186087,1.181638831415995,643.6,21.74488445588985,06-25-2020
02 July,up,1.199703116081138,0.017003365439425416,1.1663771999544819,1.2330290322077941,1.1882345161259,1.211171716036376,636.0,30.21258016125071,06-26-2020
03 July,up,1.2164129629983542,0.017900450635609595,1.181328795770585,1.2514971302261235,1.204339288049142,1.2284866379475665,691.5,17.934603424664846,06-27-2020
04 July,up,1.2293872423315542,0.018522820740493065,1.1930832545930175,1.2656912300700909,1.216893784970299,1.2418806996928093,716.9,32.57744618597351,06-28-2020
05 July,up,1.2332382556665862,0.018909924130205157,1.1961755607683493,1.270300950564823,1.220483700940004,1.2459928103931683,728.0,35.805027579936315,06-29-2020
06 July,up,1.229052671205384,0.018889276216754576,1.1920304453915938,1.2660748970191742,1.2163120432899452,1.2417932991208227,835.0,36.74506769622285,06-30-2020
07 July,up,1.219517873133847,0.01846170206116858,1.183333675562039,1.255702070705655,1.2070656397106094,1.2319701065570845,939.8,40.151712292254736,07-01-2020
08 July,up,1.2153851112563507,0.017872530937113124,1.1803556655208465,1.250414556991855,1.2033302678645772,1.2274399546481243,992.8,23.544850817110735,07-02-2020
09 July,up,1.2110493652763696,0.0173920860194953,1.1769615723615996,1.2451371581911397,1.1993185771770802,1.222780153375659,1089.4,40.45540754954769,07-03-2020
10 July,up,1.2085347154500101,0.01693229406423153,1.175348096375879,1.2417213345241414,1.1971140524266266,1.2199553784733936,1148.6,49.76384229538551,07-04-2020
11 July,up,1.201426390377362,0.016471864661994656,1.1691421945144391,1.233710586240285,1.1903162823814932,1.212536498373231,1223.4,36.21657079293952,07-05-2020
12 July,up,1.198497239880572,0.015971741718376856,1.167193264982222,1.229801214778922,1.187724459808944,1.2092700199522,1290.9,27.340263349134002,07-06-2020
13 July,up,1.1960956082821959,0.01558049156783781,1.1655584680288964,1.2266327485354953,1.1855867225246048,1.2066044940397869,1301.1,46.88805818116165,07-07-2020
14 July,up,1.188313463048273,0.015175561255187682,1.1585699700105554,1.2180569560859906,1.1780776987372614,1.1985492273592846,1385.8,38.01262948021355,07-08-2020
15 July,up,1.186185800126174,0.014701004098114236,1.157372420134034,1.214999180118314,1.176270119872037,1.1961014803803112,1456.7,28.764735354249307,07-09-2020
16 July,up,1.18101527381353,0.014338135864026123,1.1529131010454734,1.2091174465815866,1.171344344554603,1.190686203072457,1544.9,25.551712271391914,07-10-2020
17 July,up,1.176058682480773,0.013929543198897292,1.1487573349926623,1.2033600299688838,1.1666633448885488,1.1854540200729973,1653.7,34.58916015170071,07-11-2020
18 July,up,1.1796324623154488,0.013608254553565168,1.1529608277206433,1.2063040969102543,1.1704538307016146,1.188811093929283,1744.9,38.51350412517666,07-12-2020
19 July,up,1.1867193460014709,0.013586302524346835,1.1600907365058521,1.2133479554970896,1.1775555208118242,1.1958831711911175,1797.2,42.7172096466986,07-13-2020
20 July,up,1.1940236613973831,0.013743962963023578,1.1670860437483754,1.2209612790463908,1.1847534958184534,1.203293826976313,1907.9,48.277220301090246,07-14-2020
21 July,up,1.208919544578067,0.014037390230492027,1.1814068212219118,1.2364322679342221,1.1994514652415025,1.2183876239146314,1945.4,52.29952198634324,07-15-2020
22 July,up,1.2224040191218701,0.014631633565342183,1.193726602599142,1.2510814356445983,1.2125351285983825,1.2322729096453577,1991.4,48.969786603578335,07-16-2020
23 July,up,1.224914700701633,0.015149353351273742,1.1952225741072706,1.2546068272959954,1.2146966133597323,1.2351327880435337,2122.8,38.75254830330517,07-17-2020
24 July,up,1.22464423782666,0.015297887062077131,1.1946609911004713,1.2546274845528487,1.2143259659821597,1.2349625096711603,2196.4,42.05044589537667,07-18-2020
25 July,up,1.222154523522401,0.015231367485153016,1.1923016525062005,1.2520073945386014,1.2118811184673401,1.2324279285774618,2313.8,81.4159689495863,07-19-2020
26 July,up,1.2183354492065273,0.015035791681753953,1.1888658989419567,1.2478049994710978,1.208193958075101,1.2284769403379534,2530.8,74.11720448047133,07-20-2020
27 July,up,1.2192161201114982,0.01478426340803132,1.190239555202293,1.2481926850207032,1.209244282285415,1.2291879579375813,2701.8,65.36176252213522,07-21-2020
28 July,up,1.2201003828128834,0.014692383039665373,1.1913038997504608,1.248896865875306,1.2101905173764596,1.2300102482493072,2913.4,74.53482407572986,07-22-2020
20 March,mp,2.410095109384291,0.6319500162229349,1.1714983555879876,3.6486918631805945,1.9838511429420838,2.8363390758264986,0.0,0.0,03-14-2020
21 March,mp,2.389523345577968,0.5370130041104602,1.3369993380416307,3.4420473531143054,2.027313444435504,2.7517332467204323,0.4,0.48989794855663565,03-15-2020
22 March,mp,2.302095692670344,0.44925575412560853,1.4215723848143167,3.1826190005263717,1.9990771790701625,2.605114206270526,0.2,0.4000000000000001,03-16-2020
23 March,mp,2.031810689171246,0.36093618965035185,1.3243901949041423,2.7392311834383496,1.78836283861398,2.2752585397285117,1.7,1.345362404707371,03-17-2020
24 March,mp,1.9322532686528189,0.3086354790752763,1.3273400750844404,2.5371664622211973,1.7240817243713358,2.140424812934302,1.2,0.8717797887081347,03-18-2020
25 March,mp,1.808317861155998,0.26619141291915677,1.2865933394909677,2.3300423828210284,1.628774415056156,1.98786130725584,1.6,1.1135528725660042,03-19-2020
26 March,mp,1.8646601459350343,0.24472038024515042,1.3850179894697492,2.3443023024003193,1.6995986966634828,2.0297215952065857,2.5,1.118033988749895,03-20-2020
27 March,mp,1.919831560919508,0.2242772588209416,1.4802571047208153,2.3594060171182005,1.7685587926173711,2.071104329221645,1.7,0.7810249675906654,03-21-2020
28 March,mp,1.9542156456145208,0.2042903841271124,1.5538146643407456,2.354616626888296,1.8164238244246247,2.0920074668044166,4.4,1.8547236990991407,03-22-2020
29 March,mp,1.865380011890053,0.17903659693000798,1.5144754433711145,2.2162845804089915,1.744621617626732,1.986138406153374,6.2,1.4000000000000001,03-23-2020
30 March,mp,1.7484250498175662,0.15567833241736276,1.4433017454128318,2.0535483542223005,1.6434215713853793,1.8534285282497531,7.5,1.6881943016134133,03-24-2020
31 March,mp,1.674227723273253,0.13807402543943204,1.4036081563729836,1.9448472901735223,1.5810981738546104,1.7673572726918956,7.7,2.368543856465402,03-25-2020
01 April,mp,1.6457465032874008,0.12543193744479203,1.3999049231731062,1.8915880834016954,1.5611439158002631,1.7303490907745385,9.0,2.4899799195977463,03-26-2020
02 April,mp,1.6408007404504161,0.11587631155255533,1.4136878048598698,1.8679136760409625,1.5626433270713331,1.7189581538294991,9.0,3.1622776601683795,03-27-2020
03 April,mp,1.6008996707095613,0.10618520602047517,1.3927809143176708,1.8090184271014518,1.529278811100811,1.6725205303183115,15.5,4.006245124802026,03-28-2020
04 April,mp,1.527313360527533,0.0960734824335729,1.3390131778970276,1.7156135431580386,1.4625127573609125,1.5921139636941537,19.6,3.104834939252004,03-29-2020
05 April,mp,1.47132169872713,0.08739287002504642,1.30003516919284,1.64260822826142,1.4123760818239364,1.5302673156303237,28.1,3.726929030716845,03-30-2020
06 April,mp,1.4311078766252538,0.08068807533484618,1.2729624764919687,1.589253276758539,1.3766845766926534,1.4855311765578543,29.9,3.047950130825634,03-31-2020
07 April,mp,1.417072343710099,0.07563723795583925,1.2688263828061723,1.5653183046140255,1.366055783081265,1.468088904338933,29.8,4.995998398718719,04-01-2020
08 April,mp,1.4141168507008621,0.07172537688652811,1.2735379810183425,1.5546957203833818,1.3657388012446678,1.4624949001570564,31.9,3.534119409414459,04-02-2020
09 April,mp,1.452531180044591,0.06942622184901717,1.3164585622693914,1.5886037978197907,1.4057038876696475,1.4993584724195346,38.4,6.902173570694959,04-03-2020
10 April,mp,1.533582343051107,0.06900329617915857,1.3983386426718034,1.6688260434304107,1.4870403098112264,1.5801243762909878,45.4,5.0635955604688645,04-04-2020
11 April,mp,1.5676080357232132,0.0679664100363956,1.4343965907082792,1.7008194807381471,1.5217653718177646,1.6134506996286617,52.4,3.104834939252004,04-05-2020
12 April,mp,1.5416887309842,0.06507653633000969,1.4141413228388342,1.6692361391295658,1.4977952579949718,1.5855822039734282,51.6,7.952358140828417,04-06-2020
13 April,mp,1.4178907454399439,0.058445894732413066,1.3033391296002035,1.5324423612796843,1.3784695739018786,1.457311916978009,59.7,6.261788881781308,04-07-2020
14 April,mp,1.2927918371931884,0.05046308760937223,1.1938862040023233,1.3916974703840534,1.2587549892315428,1.3268286851548339,62.4,7.255342858886821,04-08-2020
15 April,mp,1.191434317445205,0.04406582307714649,1.105067066846921,1.2778015680434889,1.1617123604379003,1.2211562744525095,68.6,8.16333265278342,04-09-2020
16 April,mp,1.131539419280696,0.04020259576387903,1.0527439396873237,1.2103348988740683,1.1044231704639171,1.1586556680974749,77.2,10.543244282477762,04-10-2020
17 April,mp,1.075876763964788,0.03780381059945882,1.0017828073422725,1.1499707205873033,1.050378471753559,1.101375056176017,103.9,10.49237818609299,04-11-2020
18 April,mp,0.9964449178124843,0.0356748921083327,0.9265235562758366,1.0663662793491322,0.972382559834335,1.0205072757906337,145.3,12.594046212397348,04-12-2020
19 April,mp,0.9386501446779112,0.034751932888654705,0.8705377462934635,1.0067625430623588,0.9152103134638425,0.9620899758919799,166.3,11.269871339105874,04-13-2020
20 April,mp,0.9254855778293379,0.03536033677983819,0.8561807321543262,0.9947904235043497,0.9016353842747049,0.949335771383971,160.3,17.872045210327776,04-14-2020
21 April,mp,0.9854280743036975,0.03727828825927691,0.9123641204470452,1.0584920281603498,0.9602842416556978,1.0105719069516972,113.5,16.07638018958248,04-15-2020
22 April,mp,1.0680586699957249,0.03868049728899351,0.9922464425291891,1.1438708974622607,1.0419690613792716,1.0941482786121781,74.4,6.726068688320095,04-16-2020
23 April,mp,1.151437687158134,0.03944900014448716,1.074119224834945,1.228756149481323,1.1248297310506787,1.1780456432655892,54.0,7.563068160475615,04-17-2020
24 April,mp,1.194020209206282,0.039522259363427535,1.1165581617443385,1.2714822566682253,1.1673628404882437,1.2206775779243202,62.1,8.780091115700339,04-18-2020
25 April,mp,1.189395200044944,0.03884997960099715,1.1132507940261736,1.2655396060637143,1.1631912773038673,1.2155991227860206,76.6,7.6446059414465575,04-19-2020
26 April,mp,1.136512550739631,0.037235975944863456,1.0635315273267365,1.2094935741525255,1.11139725732458,1.161627844154682,85.9,9.51262319236918,04-20-2020
27 April,mp,1.0665872134372791,0.035038597920618336,0.997912963056784,1.1352614638177743,1.0429540295258013,1.090220397348757,105.8,11.034491379306978,04-21-2020
28 April,mp,1.0052593968317856,0.033364970999167576,0.9398653882722571,1.070653405391314,0.982755057542557,1.0277637361210141,124.7,10.696261028976433,04-22-2020
29 April,mp,0.9558280095670482,0.032504454089147795,0.8921205797304821,1.0195354394036142,0.9339040803284588,0.9777519388056375,134.0,9.316651759081692,04-23-2020
30 April,mp,0.944536781323664,0.032779090274177435,0.8802910755498872,1.008782487097441,0.9224276127246341,0.9666459499226939,129.9,14.889257872708095,04-24-2020
01 May,mp,0.927592437840915,0.03296103570863088,0.8629901262934269,0.9921947493884032,0.9053605488658006,0.9498243268160295,135.3,7.430343195303969,04-25-2020
02 May,mp,0.9123127859974488,0.03328262805103417,0.8470801663225439,0.9775454056723537,0.8898639862033068,0.9347615857915909,140.0,8.809086218218097,04-26-2020
03 May,mp,0.9241391425887453,0.034123241315364955,0.8572589545402826,0.991019330637208,0.9011233575539448,0.9471549276235458,131.2,14.613692209705253,04-27-2020
04 May,mp,0.9806472631638048,0.03551833363975839,0.9110327499632239,1.0502617763643856,0.9566905023071242,1.0046040240204854,95.3,10.761505470890212,04-28-2020
05 May,mp,1.060592353340822,0.03666809863106186,0.9887243467478859,1.132460359933758,1.035860087495157,1.085324619186487,77.0,9.869143833180262,04-29-2020
06 May,mp,1.144326382303075,0.03746879582439824,1.0708890412390875,1.2177637233670624,1.1190540542074765,1.1695987103986734,77.5,8.5,04-30-2020
07 May,mp,1.201894290229856,0.03789150659283883,1.1276284529681555,1.2761601274915564,1.176336847948052,1.2274517325116598,79.5,7.214568594171102,05-01-2020
08 May,mp,1.234872399696901,0.03817836830893205,1.1600443249461265,1.3097004744476757,1.2091214720562096,1.2606233273375926,98.7,6.797793759742936,05-02-2020
09 May,mp,1.2506777745084219,0.03806710586347531,1.1760677697002448,1.325287779316599,1.2250018922745665,1.2763536567422773,100.6,7.130217387990356,05-03-2020
10 May,mp,1.2590503815098109,0.03757787963018866,1.1853992405498264,1.3327015224697953,1.233704477478045,1.2843962855415767,105.9,4.570557952810575,05-04-2020
11 May,mp,1.242818392483333,0.03655766181319436,1.1711668376359445,1.3144699473307213,1.2181606151669515,1.2674761697997143,118.0,13.468481725866505,05-05-2020
12 May,mp,1.2298817630887,0.03516183201947006,1.1609659788038194,1.2987975473735807,1.2061654590098876,1.2535980671675124,123.3,8.888756943465154,05-06-2020
13 May,mp,1.2185444609815541,0.03384338304626253,1.1522127839462013,1.284876138016907,1.1957174375506805,1.2413714844124277,140.0,8.955445270895245,05-07-2020
14 May,mp,1.199591238487916,0.03248037421604504,1.1359310042394364,1.2632514727363955,1.1776835508829357,1.2214989260928961,168.7,11.558979193683152,05-08-2020
15 May,mp,1.1891075420499557,0.03121997719982629,1.1279176355373841,1.2502974485625273,1.168049979628445,1.2101651044714665,178.9,12.23478647136925,05-09-2020
16 May,mp,1.163690570200117,0.029956070238631356,1.1049778707752091,1.2224032696250249,1.1434855003848625,1.1838956400153715,199.9,9.792343948207701,05-10-2020
17 May,mp,1.136127455204428,0.02856505967434662,1.0801410808450957,1.1921138295637603,1.116860608104678,1.1553943023041782,201.3,10.373523991392704,05-11-2020
18 May,mp,1.1031185633428329,0.027247373100436543,1.0497148019609013,1.1565223247247645,1.0847404826603195,1.1214966440253462,209.0,9.889388252060893,05-12-2020
19 May,mp,1.0909005054543768,0.02637319005826413,1.0392101078677813,1.1425909030409722,1.0731120524919782,1.1086889584167754,201.2,11.53082824431966,05-13-2020
20 May,mp,1.0812167576757887,0.02579950298081047,1.0306507638135194,1.131782751538058,1.0638152509102619,1.0986182644413156,204.5,17.545654732725136,05-14-2020
21 May,mp,1.0589180329583319,0.025184472572695345,1.009557474094752,1.1082785918219118,1.0419313580527745,1.0759047078638893,219.3,10.05037312740179,05-15-2020
22 May,mp,1.024876812192718,0.02449009058217346,0.9768772142552814,1.072876410130155,1.008358490995948,1.0413951333894882,235.1,15.507740002979158,05-16-2020
23 May,mp,1.001543199421054,0.024087215879345758,0.9543332197861715,1.0487531790559366,0.9852966131825941,1.017789785659514,248.9,16.318394528874464,05-17-2020
24 May,mp,0.9896914452828538,0.023994064961970533,0.9426640377199901,1.0367188528457176,0.9735076884066542,1.0058752021590533,244.8,9.17387595294377,05-18-2020
25 May,mp,0.9852410791954587,0.024097621206945245,0.9380107055346942,1.032471452856223,0.9689874746675862,1.0014946837233312,228.8,18.416297130530882,05-19-2020
26 May,mp,0.9864574185953888,0.024227239547167295,0.9389729981725228,1.0339418390182549,0.97011638779322,1.0027984493975577,211.3,13.755362590640786,05-20-2020
27 May,mp,0.9755802976541187,0.02415098806312723,0.9282453270899118,1.0229152682183256,0.95929069771542,0.9918698975928174,218.4,11.909659944767524,05-21-2020
28 May,mp,0.9610723534414495,0.02411737720275678,0.9138032588191343,1.0083414480637647,0.9448054236919621,0.9773392831909369,221.4,12.467557900406959,05-22-2020
29 May,mp,0.9500464263838534,0.02422114905306396,0.9025739430858102,0.9975189096818966,0.9337095035590522,0.9663833492086545,211.8,16.197530676001204,05-23-2020
30 May,mp,0.9564221577070396,0.02456684269292558,0.9082721287026132,1.004572186711466,0.9398520679790883,0.972992247434991,194.5,11.603878661895772,05-24-2020
31 May,mp,0.963982743542911,0.02478997388150367,0.9153953863341191,1.012570100751703,0.9472621540595756,0.9807033330262465,207.1,17.43244102241565,05-25-2020
01 June,mp,0.9770585487614941,0.025048325129531705,0.9279648334406172,1.026152264082371,0.9601637039448763,0.993953393578112,212.2,8.388086790204307,05-26-2020
02 June,mp,0.9855416358847379,0.02513406398580906,0.9362798758351115,1.034803395934364,0.9685889610669495,1.0024943107025261,206.1,9.833107342035884,05-27-2020
03 June,mp,0.9933050034689593,0.025242111220047627,0.9438314751621147,1.0427785317758038,0.9762794518721494,1.0103305550657693,199.3,11.849472562101656,05-28-2020
04 June,mp,1.0086665425785706,0.025377156189507394,0.9589283315333836,1.0584047536237575,0.9915499045003098,1.0257831806568314,189.3,9.306449376641988,05-29-2020
05 June,mp,1.0168893430451877,0.025402152423986794,0.9671021403802705,1.0666765457101048,0.9997558452567329,1.0340228408336425,181.5,8.969392398596462,05-30-2020
06 June,mp,1.024422241327496,0.02542135732640011,0.9745973978220448,1.074247084832947,1.0072757900244123,1.0415686926305796,171.2,10.740577265678043,05-31-2020
07 June,mp,1.0296403473246751,0.025380177213726356,0.9798962151928601,1.0793844794564902,1.0125216715957888,1.0467590230535615,178.7,12.930970574554719,06-01-2020
08 June,mp,1.0054892869034808,0.024980215909183104,0.9565290629301183,1.0544495108768432,0.9886403810748959,1.0223381927320658,198.9,9.669022701390249,06-02-2020
09 June,mp,0.9781978941463455,0.02460324632735005,0.9299765154745925,1.0264192728180985,0.9616032505310111,0.9947925377616799,218.0,16.024980499208105,06-03-2020
10 June,mp,0.9564125188175681,0.024466276367447547,0.9084595957884256,1.0043654418467105,0.9399102600704884,0.9729147775646477,212.0,14.064138793399332,06-04-2020
11 June,mp,0.9329232817701001,0.024409814846048115,0.8850810210644396,0.9807655424757605,0.9164591057545891,0.9493874577856111,208.1,17.29421868717983,06-05-2020
12 June,mp,0.9184662874715726,0.024644753895956183,0.8701635556256543,0.9667690193174908,0.9018436474162891,0.935088927526856,213.4,11.594826432508595,06-06-2020
13 June,mp,0.9187447335533652,0.02509195467033209,0.8695655060777011,0.9679239610290292,0.9018204610477729,0.9356690060589574,202.1,9.565040512198577,06-07-2020
14 June,mp,0.9262580674569725,0.02554894707116774,0.8761831531553665,0.9763329817585784,0.9090255581469405,0.9434905767670044,194.1,14.976314633447043,06-08-2020
15 June,mp,0.9175510380209106,0.025636877060024196,0.8673037844583457,0.9677982915834756,0.9002592208126949,0.9348428552291264,201.0,14.615060725156088,06-09-2020
16 June,mp,0.9312657231536077,0.026149594305565828,0.8800135642984709,0.9825178820087445,0.9136280832904465,0.9489033630167688,175.7,15.925137362044952,06-10-2020
17 June,mp,0.9442810512628691,0.026483547799312532,0.8923743569181285,0.9961877456076097,0.9264181631077107,0.9621439394180274,173.9,14.404513181638594,06-11-2020
18 June,mp,0.9662557522369521,0.026875584234507664,0.9135806821606866,1.0189308223132179,0.9481284394266191,0.9843830650472852,161.9,7.930321557162736,06-12-2020
19 June,mp,0.9942728339769562,0.027219848684267415,0.9409230193497394,1.0476226486041729,0.9759133182379047,1.0126323497160077,146.3,14.906709898565813,06-13-2020
20 June,mp,1.0076524840588958,0.02724702685638101,0.9542494013014633,1.0610555668163284,0.9892746369145354,1.0260303312032564,157.4,9.361623790774761,06-14-2020
21 June,mp,1.0117475309761912,0.02719422472611924,0.9584479382819865,1.0650471236703958,0.993405298340671,1.0300897636117115,165.7,8.649277426467485,06-15-2020
22 June,mp,1.016359944233974,0.027190435759315276,0.9630677777631463,1.0696521107048014,0.9980202672186733,1.0346996212492745,172.0,10.507140429250958,06-16-2020
23 June,mp,1.040715034925016,0.027446467009467238,0.9869210574451407,1.0945090124048915,1.0222026673918005,1.0592274024582315,161.5,8.651589449343975,06-17-2020
24 June,mp,1.057278593355186,0.02750635246089162,1.0033672427859368,1.1111899439244353,1.0387258336838392,1.0758313530265329,165.2,14.112405889854502,06-18-2020
25 June,mp,1.072471206528598,0.02756044620819665,1.0184538343783809,1.126488578678815,1.0538819611656314,1.0910604518915645,169.4,11.976643937263894,06-19-2020
26 June,mp,1.086122362950832,0.0275272310601626,1.0321700911621559,1.1400746347395083,1.067555520873063,1.1046892050286012,175.8,9.378699270154684,06-20-2020
27 June,mp,1.1051609024183218,0.027578274770055387,1.051108587000004,1.1592132178366394,1.086559631868667,1.1237621729679765,177.7,16.019051157918188,06-21-2020
28 June,mp,1.119441379519043,0.0275593049566912,1.0654262441761264,1.1734565148619596,1.1008529039188044,1.1380298551192816,180.9,18.939112967612818,06-22-2020
29 June,mp,1.1338665895348408,0.02746965343528628,1.080027167587817,1.1877060114818645,1.1153385829892746,1.152394596080407,180.8,11.54816002660164,06-23-2020
30 June,mp,1.1652931070528711,0.02761843939985515,1.111162070566731,1.2194241435390112,1.146664745862063,1.1839214682436794,187.3,10.507616285342742,06-24-2020
01 July,mp,1.1908294149583287,0.02788790451790882,1.136170237619408,1.2454885922972494,1.1720193022400445,1.209639527676613,204.7,15.466415227841258,06-25-2020
02 July,mp,1.2049280826315092,0.02792979206361063,1.1501868073785149,1.2596693578845035,1.1860897171825244,1.223766448080494,209.8,7.846018098373212,06-26-2020
03 July,mp,1.211015478781452,0.027754128100542067,1.1566184978695135,1.2654124596933904,1.1922955969189173,1.2297353606439867,220.1,14.956269588369956,06-27-2020
04 July,mp,1.2098511830863519,0.02734338465458554,1.1562592428987504,1.2634431232739534,1.1914083435706804,1.2282940226020234,231.7,14.879852149803103,06-28-2020
05 July,mp,1.206937767501178,0.02670536535277089,1.1545963196243612,1.259279215377995,1.1889252656243876,1.2249502693779686,248.9,14.236923825040297,06-29-2020
06 July,mp,1.2155020111980952,0.026210484412909796,1.1641305101681685,1.266873512228022,1.1978233015664317,1.2331807208297587,256.5,9.942333730065592,06-30-2020
07 July,mp,1.2406859453231,0.026123773814490554,1.1894843935976511,1.291887497048549,1.2230657211229643,1.2583061695232358,266.3,18.166177363441104,07-01-2020
08 July,mp,1.263793380931776,0.026427440649001595,1.2119966543573588,1.3155901075061933,1.245968336488431,1.281618425375121,312.0,15.251229458637097,07-02-2020
09 July,mp,1.2758141358891222,0.026652575514739745,1.2235761539832528,1.3280521177949915,1.2578372402301854,1.293791031548059,346.1,8.06783738061198,07-03-2020
10 July,mp,1.2950974988849813,0.026817356711798003,1.2425365524241256,1.347658445345837,1.2770094599564406,1.313185537813522,355.0,13.236313686219438,07-04-2020
11 July,mp,1.299030926233384,0.026939507120321445,1.2462305698578386,1.3518312826089292,1.2808604980757983,1.3172013543909695,366.0,16.53481176185565,07-05-2020
12 July,mp,1.29075330187884,0.026513383674757564,1.2387881304116621,1.3427184733460178,1.2728702897240527,1.3086363140336272,372.9,5.166236541235795,07-06-2020
13 July,mp,1.2805151138481552,0.025668524839669433,1.2302058319033966,1.3308243957929138,1.2632019505290466,1.2978282771672638,390.6,19.463812576162976,07-07-2020
14 July,mp,1.2619267063056832,0.024600938797323325,1.2137098503004813,1.310143562310885,1.2453336190962765,1.2785197935150898,427.9,18.179383927955318,07-08-2020
15 July,mp,1.2402141766138781,0.023210272243565276,1.19472297142738,1.2857053818003763,1.2245590800883157,1.2558692731394405,497.5,27.85408408115406,07-09-2020
16 July,mp,1.2003133344347403,0.021519837651567456,1.1581353134311743,1.2424913554383064,1.1857984191371345,1.2148282497323462,582.4,20.387250918159612,07-10-2020
17 July,mp,1.165301089812432,0.019523435586986507,1.127035936999362,1.203566242625502,1.1521327277433655,1.1784694518814987,633.4,23.078994778802652,07-11-2020
18 July,mp,1.1287928963070493,0.017751865558938068,1.093999949886153,1.1635858427279455,1.116819440506201,1.1407663521078975,699.3,20.159613091525344,07-12-2020
19 July,mp,1.0996380458100141,0.01626894662990754,1.0677515611732606,1.1315245304467676,1.0886648039976077,1.1106112876224206,714.1,21.285910833224875,07-13-2020
20 July,mp,1.083856456190569,0.015278197354678431,1.0539118005032935,1.1138011118778446,1.073551464856812,1.094161447524326,708.9,29.544711878777903,07-14-2020
21 July,mp,1.074844479945473,0.014707116099961741,1.046019120674192,1.103669839216754,1.0649246772072098,1.0847642826837363,725.8,14.476187343358058,07-15-2020
22 July,mp,1.074221992247839,0.014404898163201528,1.0459889680438907,1.1024550164517875,1.0645060324857414,1.0839379520099368,731.7,15.32351134694656,07-16-2020
23 July,mp,1.0608781267869012,0.014117786784985372,1.0332078293998013,1.088548424174001,1.0513558207782965,1.070400432795506,769.7,21.60578626201787,07-17-2020
24 July,mp,1.055224350313531,0.013869487398670803,1.0280407097916322,1.0824079908354298,1.0458695197580015,1.0645791808690606,740.1,18.44152922075607,07-18-2020
25 July,mp,1.062606180232905,0.013783339927810433,1.0355913853079937,1.0896209751578163,1.0533094552849962,1.0719029051808138,738.6,18.161497735594384,07-19-2020
26 July,mp,1.074493897996031,0.013762644281764595,1.0475196657095436,1.1014681302825184,1.0652111320544235,1.0837766639376385,730.5,23.5042549339476,07-20-2020
27 July,mp,1.0857336172396819,0.013816126200147397,1.058654562532441,1.1128126719469227,1.0764147782789444,1.0950524562004194,715.6,14.575321608801639,07-21-2020
28 July,mp,1.102085349705735,0.013933832719833781,1.0747755949281697,1.1293951044833004,1.0926871188745344,1.1114835805369356,732.6,16.3902409988383,07-22-2020
